Depth_m_idx,rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,rep_id,model,fold_id,nlayer,nstates
4.5,0.528762,0.92806,0.60751,0.811794,inf,-0.113062,-0.411769,0.160528,-0.944828,0.363371,,0.948455,DO_mg.L,train,9,rnn,5,1,100
5.0,0.571817,0.925045,0.614063,0.746686,inf,-0.131618,-0.43562,0.086566,-1.018267,0.520355,,0.94572,DO_mg.L,train,9,rnn,5,1,100
5.5,0.721534,0.895613,1.058935,0.669552,0.219318,-0.206773,-0.740837,0.005676,-7.211831,0.624871,0.785795,0.931402,DO_mg.L,train,9,rnn,5,1,100
6.0,0.743105,0.907081,1.302663,0.742157,inf,-0.20903,-0.781524,0.001981,-18.171593,0.495418,,0.939925,DO_mg.L,train,9,rnn,5,1,100
6.5,0.695503,0.928379,0.740772,1.030025,inf,-0.052221,-0.266253,0.114339,-6.079965,-0.732673,,0.962982,DO_mg.L,train,9,rnn,5,1,100
7.0,0.555633,0.958207,0.385124,0.748871,inf,0.01871,-0.076656,0.089763,-0.650655,-2.58454,,0.978717,DO_mg.L,train,9,rnn,5,1,100
7.5,0.580504,0.956115,0.403527,0.681794,inf,0.026997,-0.009051,0.153038,-0.523398,-122.718714,,0.977027,DO_mg.L,train,9,rnn,5,1,100
8.0,0.518588,0.966291,0.397185,0.52718,inf,-0.047132,0.004702,0.094327,-0.255523,-562.494134,,0.976683,DO_mg.L,train,9,rnn,5,1,100
8.5,0.504092,0.969516,0.371709,0.468629,inf,-0.061053,0.009556,0.109119,-0.064216,-4148.080364,,0.975522,DO_mg.L,train,9,rnn,5,1,100
9.0,0.501135,0.971366,0.318589,,inf,-0.022473,0.03984,,0.120603,,,0.979496,DO_mg.L,train,9,rnn,5,1,100
9.5,0.46319,0.976777,0.292832,,inf,0.010004,0.011762,,0.329967,,,0.985809,DO_mg.L,train,9,rnn,5,1,100
10.0,0.507579,0.972999,0.236369,,inf,0.051495,0.010996,,0.601218,,,0.980053,DO_mg.L,train,9,rnn,5,1,100
0.0,1.478733,0.454431,2.230908,2.469635,0.207331,-0.087886,-2.12658,2.307502,-35.984486,-6.041833,0.44066,0.466318,DO_mg.L,val,9,rnn,5,1,100
0.5,1.450695,0.486784,2.191676,2.592335,0.208287,-0.08102,-2.102919,2.429686,-27.934383,-7.249143,0.457425,0.47652,DO_mg.L,val,9,rnn,5,1,100
1.0,1.465009,0.495871,2.135817,2.713632,0.217375,0.00066,-2.042887,2.536134,-23.18414,-8.648587,0.450569,0.474545,DO_mg.L,val,9,rnn,5,1,100
1.5,1.464446,0.502624,2.076796,2.699168,0.221623,0.046665,-1.975766,2.538078,-17.905649,-9.363372,0.45,0.476381,DO_mg.L,val,9,rnn,5,1,100
2.0,1.470341,0.501679,2.056953,2.748419,0.224838,0.100886,-1.938974,2.597497,-16.206076,-10.52858,0.445535,0.470596,DO_mg.L,val,9,rnn,5,1,100
2.5,1.490548,0.50592,2.127588,2.750777,0.22771,0.106118,-1.986649,2.593022,-15.532373,-12.805216,0.452694,0.476101,DO_mg.L,val,9,rnn,5,1,100
3.0,1.39791,0.529754,2.131364,2.583203,0.207988,0.021879,-1.980352,2.317886,-8.203117,-15.024798,0.488474,0.513307,DO_mg.L,val,9,rnn,5,1,100
3.5,1.472239,0.48592,1.751843,3.131594,0.238871,0.189935,-1.597258,2.809171,-5.181629,-41.504177,0.408867,0.523304,DO_mg.L,val,9,rnn,5,1,100
4.0,1.496264,0.504262,1.490078,3.128253,0.272379,0.307438,-1.333166,2.648863,-2.874457,-18.964851,0.399411,0.570492,DO_mg.L,val,9,rnn,5,1,100
4.5,1.865451,0.445668,1.300618,4.5891,0.450868,0.444926,-1.175103,3.917986,-4.007037,-30.933499,0.226245,0.541888,DO_mg.L,val,9,rnn,5,1,100
5.0,1.998997,0.458246,1.104799,4.926365,inf,0.377082,-0.976868,4.239488,-27.637911,-30.620905,,0.589826,DO_mg.L,val,9,rnn,5,1,100
5.5,2.051452,0.488543,1.241142,4.699117,inf,0.220171,-1.066669,3.80262,-24.849454,-59.309615,,0.668456,DO_mg.L,val,9,rnn,5,1,100
6.0,2.063232,0.504208,0.866727,4.185388,inf,0.085919,-0.70869,3.650868,-10.583161,-1820586.269769,,0.735561,DO_mg.L,val,9,rnn,5,1,100
6.5,2.294606,0.308344,0.907926,,inf,0.206178,-0.349609,,-2.637919,,,0.671875,DO_mg.L,val,9,rnn,5,1,100
7.0,2.327551,0.287725,0.477752,,inf,0.278999,0.129837,,-0.301186,,,0.641714,DO_mg.L,val,9,rnn,5,1,100
7.5,2.199732,0.381388,0.648829,,inf,0.228134,0.18333,,-1.652904,,,0.650868,DO_mg.L,val,9,rnn,5,1,100
8.0,2.026701,0.499018,0.53612,,inf,0.279167,0.041256,,-0.508954,,,0.690969,DO_mg.L,val,9,rnn,5,1,100
8.5,1.929628,0.552997,0.561931,,inf,0.263763,0.072471,,-1.148326,,,0.701484,DO_mg.L,val,9,rnn,5,1,100
9.0,1.879704,0.582394,0.631095,,inf,0.282518,0.096746,,-0.856011,,,0.708753,DO_mg.L,val,9,rnn,5,1,100
9.5,1.842176,0.598616,0.622405,,inf,0.293262,0.030217,,-0.588583,,,0.709694,DO_mg.L,val,9,rnn,5,1,100
10.0,1.810533,0.613308,0.587446,,inf,0.3158,0.128474,,-0.622605,,,0.711029,DO_mg.L,val,9,rnn,5,1,100
0.0,0.527088,0.899262,0.517592,0.404103,0.065609,-0.157876,-0.35184,-0.135741,0.635802,0.895668,0.92029,0.950553,DO_mg.L,train,9,rnn,5,2,100
0.5,0.363707,0.959,0.709766,0.288036,0.042032,-0.167236,-0.461251,-0.062973,0.34962,0.948978,0.972456,0.950884,DO_mg.L,train,9,rnn,5,2,100
1.0,0.282687,0.974733,0.449827,0.327367,0.037024,-0.072687,-0.214338,0.012012,0.652867,0.932013,0.979107,0.970847,DO_mg.L,train,9,rnn,5,2,100
1.5,0.252504,0.979532,0.367673,0.279599,0.033648,-0.007192,-0.065484,0.06921,0.735278,0.951002,0.983409,0.981112,DO_mg.L,train,9,rnn,5,2,100
2.0,0.254348,0.979053,0.315794,0.283676,0.035316,0.029786,-0.037603,0.099944,0.807389,0.945427,0.981932,0.982767,DO_mg.L,train,9,rnn,5,2,100
2.5,0.260318,0.97859,0.332721,0.280252,0.035671,0.006995,-0.069274,0.102707,0.769896,0.945003,0.982199,0.979394,DO_mg.L,train,9,rnn,5,2,100
3.0,0.342354,0.963283,0.562707,0.389916,0.045537,-0.089393,-0.301064,0.020527,0.339987,0.887414,0.970382,0.967812,DO_mg.L,train,9,rnn,5,2,100
3.5,0.407289,0.949401,0.635287,0.57584,inf,-0.111588,-0.298877,0.112411,0.074992,0.740747,,0.953185,DO_mg.L,train,9,rnn,5,2,100
4.0,0.42139,0.94942,0.617349,0.701592,inf,-0.051716,-0.274721,0.311882,-0.500348,0.562187,,0.940799,DO_mg.L,train,9,rnn,5,2,100
4.5,0.429381,0.952561,0.50107,0.688484,inf,-0.038342,-0.237595,0.327333,-0.323032,0.542087,,0.940393,DO_mg.L,train,9,rnn,5,2,100
5.0,0.501677,0.942306,0.524706,0.760869,inf,-0.0257,-0.254226,0.307478,-0.473618,0.50196,,0.937144,DO_mg.L,train,9,rnn,5,2,100
5.5,0.524246,0.944894,0.48214,0.703936,inf,-0.065471,-0.34375,0.304283,-0.702346,0.585353,,0.940414,DO_mg.L,train,9,rnn,5,2,100
6.0,0.540838,0.95078,0.650199,0.620903,inf,-0.10958,-0.422733,0.141924,-3.776239,0.646826,,0.955899,DO_mg.L,train,9,rnn,5,2,100
6.5,0.613433,0.944285,0.7737,0.671278,inf,-0.087487,-0.35566,0.135035,-6.723385,0.264087,,0.960926,DO_mg.L,train,9,rnn,5,2,100
7.0,0.50298,0.965753,0.47509,0.569243,inf,-0.044865,-0.202881,0.089506,-1.511929,-1.071163,,0.972844,DO_mg.L,train,9,rnn,5,2,100
7.5,0.509922,0.966138,0.405961,0.352579,inf,-0.057501,-0.1751,0.072344,-0.54183,-32.085753,,0.974766,DO_mg.L,train,9,rnn,5,2,100
8.0,0.464309,0.972978,0.516352,0.305412,inf,-0.107346,-0.272902,0.090422,-1.121921,-188.123052,,0.964919,DO_mg.L,train,9,rnn,5,2,100
8.5,0.48796,0.971436,0.5341,0.292253,inf,-0.131386,-0.311023,0.090188,-1.197187,-1612.65551,,0.958052,DO_mg.L,train,9,rnn,5,2,100
9.0,0.529086,0.968083,0.547542,,inf,-0.116973,-0.305939,,-1.597518,,,0.96148,DO_mg.L,train,9,rnn,5,2,100
9.5,0.498013,0.973154,0.608839,,inf,-0.096286,-0.375017,,-1.896442,,,0.961138,DO_mg.L,train,9,rnn,5,2,100
10.0,0.520585,0.971597,0.659077,,inf,-0.053863,-0.42559,,-2.100473,,,0.962414,DO_mg.L,train,9,rnn,5,2,100
0.0,1.372183,0.53022,2.04575,2.034402,0.184941,-0.092386,-1.946142,1.85099,-30.10008,-3.778522,0.554945,0.552642,DO_mg.L,val,9,rnn,5,2,100
0.5,1.356884,0.551013,2.053698,2.14535,0.18657,-0.077467,-1.952711,1.967281,-24.405903,-4.649667,0.56467,0.55827,DO_mg.L,val,9,rnn,5,2,100
1.0,1.379687,0.552881,1.960185,2.268414,0.196341,0.019668,-1.842338,2.083922,-19.370249,-5.742274,0.551752,0.550946,DO_mg.L,val,9,rnn,5,2,100
1.5,1.386087,0.554427,1.869323,2.310608,0.201767,0.083632,-1.7348,2.132851,-14.316958,-6.594406,0.544142,0.549623,DO_mg.L,val,9,rnn,5,2,100
2.0,1.400563,0.547854,1.885046,2.357835,0.206747,0.154665,-1.742357,2.156518,-13.450305,-7.484702,0.531172,0.543897,DO_mg.L,val,9,rnn,5,2,100
2.5,1.415234,0.554588,1.993178,2.45398,0.21051,0.173845,-1.813274,2.251634,-13.5095,-9.986888,0.532254,0.544429,DO_mg.L,val,9,rnn,5,2,100
3.0,1.358025,0.556205,2.024227,2.337849,0.197409,0.107394,-1.830119,2.028572,-7.301154,-12.125271,0.539186,0.563458,DO_mg.L,val,9,rnn,5,2,100
3.5,1.464162,0.491546,1.648044,3.14692,0.236401,0.319724,-1.4204,2.765044,-4.470792,-41.921229,0.421029,0.546878,DO_mg.L,val,9,rnn,5,2,100
4.0,1.558322,0.462288,1.311006,3.470503,0.283934,0.469206,-1.00242,3.004293,-1.999177,-23.572389,0.347373,0.542605,DO_mg.L,val,9,rnn,5,2,100
4.5,1.975381,0.378409,1.254113,4.855087,0.465087,0.608145,-1.056552,4.49,-3.655373,-34.742549,0.176669,0.479251,DO_mg.L,val,9,rnn,5,2,100
5.0,2.10014,0.402037,1.099156,5.08309,inf,0.549222,-0.964231,4.638834,-27.346134,-32.664855,,0.533384,DO_mg.L,val,9,rnn,5,2,100
5.5,2.052332,0.488105,1.079961,4.560304,inf,0.303707,-0.96433,3.734589,-18.571548,-55.799133,,0.636378,DO_mg.L,val,9,rnn,5,2,100
6.0,1.955987,0.55441,1.081495,3.61633,inf,-0.077794,-0.877269,2.815512,-17.034809,-1359176.447064,,0.761569,DO_mg.L,val,9,rnn,5,2,100
6.5,2.0669,0.438806,1.222845,,inf,0.089111,-0.877772,,-5.599243,,,0.730257,DO_mg.L,val,9,rnn,5,2,100
7.0,2.031829,0.45722,0.81625,,inf,0.218316,-0.591212,,-2.798225,,,0.728009,DO_mg.L,val,9,rnn,5,2,100
7.5,1.902819,0.537114,0.895863,,inf,0.161172,-0.418794,,-4.057596,,,0.750647,DO_mg.L,val,9,rnn,5,2,100
8.0,1.75152,0.625826,0.887455,,inf,0.155574,-0.571752,,-3.134705,,,0.794846,DO_mg.L,val,9,rnn,5,2,100
8.5,1.664187,0.667518,0.839065,,inf,0.081205,-0.518511,,-3.78989,,,0.806352,DO_mg.L,val,9,rnn,5,2,100
9.0,1.687358,0.663486,0.841422,,inf,-0.022277,-0.610006,,-2.299285,,,0.793551,DO_mg.L,val,9,rnn,5,2,100
9.5,1.672724,0.669062,0.857282,,inf,-0.038864,-0.460662,,-2.013774,,,0.788423,DO_mg.L,val,9,rnn,5,2,100
10.0,1.633809,0.685113,0.721131,,inf,0.027742,-0.400795,,-1.445151,,,0.796571,DO_mg.L,val,9,rnn,5,2,100
0.0,0.638912,0.832637,0.532689,0.473174,0.073566,-0.013414,-0.300415,-0.004709,0.549189,0.810532,0.867741,0.916413,DO_mg.L,train,9,rnn,6,1,100
0.5,0.387779,0.946889,0.701627,0.405558,0.046715,-0.04347,-0.399443,-0.006449,0.253291,0.848682,0.953598,0.952234,DO_mg.L,train,9,rnn,6,1,100
1.0,0.352808,0.955829,0.505361,0.422976,0.045078,0.045483,-0.204809,0.10093,0.497485,0.836035,0.95898,0.959858,DO_mg.L,train,9,rnn,6,1,100
1.5,0.3582,0.953302,0.437498,0.399562,0.045179,0.101147,-0.091775,0.12493,0.579735,0.844725,0.959009,0.96784,DO_mg.L,train,9,rnn,6,1,100
2.0,0.410253,0.938657,0.444249,0.554484,0.053729,0.137121,-0.086661,0.213664,0.57396,0.674362,0.943508,0.960034,DO_mg.L,train,9,rnn,6,1,100
2.5,0.433513,0.93362,0.570949,0.498203,0.057165,0.092107,-0.19315,0.192541,0.258206,0.735259,0.939094,0.952604,DO_mg.L,train,9,rnn,6,1,100
3.0,0.4672,0.922118,0.725965,0.540615,0.062924,-0.045178,-0.409167,0.017676,-0.05978,0.606142,0.922927,0.95826,DO_mg.L,train,9,rnn,6,1,100
3.5,0.480831,0.922273,0.746269,0.682713,inf,-0.068961,-0.405423,0.12599,-0.159425,0.487504,,0.952068,DO_mg.L,train,9,rnn,6,1,100
4.0,0.530193,0.913228,0.936842,0.732158,inf,-0.030581,-0.439249,0.188373,-1.65104,0.530564,,0.947209,DO_mg.L,train,9,rnn,6,1,100
4.5,0.580903,0.907682,0.935581,0.856531,inf,-0.039855,-0.433078,0.300651,-2.974607,0.400738,,0.943954,DO_mg.L,train,9,rnn,6,1,100
5.0,0.585208,0.916941,0.715513,0.722608,inf,-0.049776,-0.391586,0.237213,-1.951839,0.632962,,0.94543,DO_mg.L,train,9,rnn,6,1,100
5.5,0.70313,0.897969,0.72734,0.779639,inf,-0.08029,-0.47553,0.256354,-3.295327,0.59359,,0.933862,DO_mg.L,train,9,rnn,6,1,100
6.0,0.780097,0.897239,0.990199,0.953944,inf,-0.10459,-0.639737,0.263386,-10.259189,0.22848,,0.93057,DO_mg.L,train,9,rnn,6,1,100
6.5,0.793219,0.906563,0.851406,0.958078,inf,0.045929,-0.394525,0.391164,-8.837791,-0.733882,,0.932939,DO_mg.L,train,9,rnn,6,1,100
7.0,0.674053,0.939202,0.669299,0.880008,inf,0.076559,-0.305309,0.464969,-4.317589,-12.753458,,0.938964,DO_mg.L,train,9,rnn,6,1,100
7.5,0.595707,0.954049,0.489203,0.601495,inf,0.05088,-0.20705,0.348493,-1.487334,-221.859928,,0.951379,DO_mg.L,train,9,rnn,6,1,100
8.0,0.619418,0.952668,0.450209,0.669753,inf,-0.030767,-0.215321,0.411122,-0.724384,-1543.270797,,0.951258,DO_mg.L,train,9,rnn,6,1,100
8.5,0.590033,0.95899,0.466449,0.623047,inf,-0.036003,-0.226976,0.417328,-0.786149,-77359.662367,,0.953287,DO_mg.L,train,9,rnn,6,1,100
9.0,0.531296,0.968568,0.428996,,inf,0.032946,-0.203925,,-0.778821,,,0.951723,DO_mg.L,train,9,rnn,6,1,100
9.5,0.541643,0.968826,0.443333,,inf,0.08278,-0.207021,,-0.662005,,,0.942479,DO_mg.L,train,9,rnn,6,1,100
10.0,0.593843,0.963476,0.358951,,inf,0.122884,-0.140468,,0.027228,,,0.937445,DO_mg.L,train,9,rnn,6,1,100
0.0,2.042543,0.08829,1.848562,4.334935,0.325037,0.579363,-1.391052,4.11941,-9.837117,-31.568511,0.035596,0.390928,DO_mg.L,val,9,rnn,6,1,100
0.5,2.10865,0.065773,1.86646,4.323225,0.343727,0.662599,-1.327457,4.090094,-8.296272,-35.120542,0.037925,0.38526,DO_mg.L,val,9,rnn,6,1,100
1.0,2.121417,0.036592,1.82028,4.159678,0.348057,0.737608,-1.296904,3.932138,-7.113037,-39.694075,0.019407,0.383086,DO_mg.L,val,9,rnn,6,1,100
1.5,2.11527,0.053147,1.812229,4.035978,0.358887,0.770377,-1.260197,3.816274,-6.524459,-38.663598,0.027224,0.39272,DO_mg.L,val,9,rnn,6,1,100
2.0,2.034564,0.119567,1.829178,3.905264,0.352223,0.714554,-1.26578,3.701581,-6.55234,-41.368419,0.068587,0.427555,DO_mg.L,val,9,rnn,6,1,100
2.5,1.934585,0.208281,1.95504,3.714755,0.342132,0.5945,-1.337704,3.521549,-6.513203,-38.312938,0.124934,0.473535,DO_mg.L,val,9,rnn,6,1,100
3.0,1.846029,0.251423,1.937217,3.730497,0.330955,0.408474,-1.317648,3.575323,-7.02059,-45.880791,0.13662,0.50079,DO_mg.L,val,9,rnn,6,1,100
3.5,1.788135,0.258098,1.724748,3.60293,0.327759,0.389236,-1.154693,3.22385,-14.479718,-59.652085,0.119717,0.540542,DO_mg.L,val,9,rnn,6,1,100
4.0,1.804031,0.27526,0.957564,3.512416,0.338739,0.474114,-0.566313,3.150266,-6.663814,-79.39721,0.145463,0.591137,DO_mg.L,val,9,rnn,6,1,100
4.5,2.120789,0.235668,0.916881,4.763061,0.476879,0.603839,-0.542782,3.994794,-5.447727,-47.725102,0.070854,0.52783,DO_mg.L,val,9,rnn,6,1,100
5.0,2.10238,0.356768,0.972457,4.582772,inf,0.62828,-0.62706,4.145149,-9.539964,-18.713969,,0.553542,DO_mg.L,val,9,rnn,6,1,100
5.5,1.963955,0.476563,1.088173,3.828309,inf,0.591548,-0.811556,3.395649,-11.84027,-22.01463,,0.604315,DO_mg.L,val,9,rnn,6,1,100
6.0,1.895618,0.513008,1.099841,3.315681,inf,0.583217,-0.810905,3.0459,-7.770739,-57.835118,,0.637846,DO_mg.L,val,9,rnn,6,1,100
6.5,1.927287,0.485593,1.630007,2.742743,inf,0.562069,-1.254817,2.555288,-6.001393,-59738.020936,,0.630899,DO_mg.L,val,9,rnn,6,1,100
7.0,2.028675,0.384528,1.963505,,inf,0.546793,-1.418441,,-4.048848,,,0.572302,DO_mg.L,val,9,rnn,6,1,100
7.5,2.178979,0.237214,1.990449,,inf,0.779062,-1.228615,,-4.676403,,,0.489386,DO_mg.L,val,9,rnn,6,1,100
8.0,1.932188,0.409051,2.228238,,inf,0.580872,-1.45281,,-6.163005,,,0.566949,DO_mg.L,val,9,rnn,6,1,100
8.5,1.831977,0.471364,2.512838,,inf,0.420473,-1.592595,,-8.235729,,,0.609078,DO_mg.L,val,9,rnn,6,1,100
9.0,1.641084,0.569892,2.525204,,inf,0.272876,-1.460991,,-8.069727,,,0.674425,DO_mg.L,val,9,rnn,6,1,100
9.5,1.531516,0.622651,2.507277,,inf,0.251731,-1.232655,,-8.15682,,,0.712117,DO_mg.L,val,9,rnn,6,1,100
10.0,1.396857,0.686344,2.399601,,inf,0.294571,-1.071069,,-7.11922,,,0.736624,DO_mg.L,val,9,rnn,6,1,100
0.0,0.548054,0.876853,0.503009,0.378398,0.063396,-0.060674,-0.225766,-0.047389,0.598026,0.878831,0.90178,0.937252,DO_mg.L,train,9,rnn,6,2,100
0.5,0.315099,0.964932,0.617001,0.279782,0.036245,-0.088352,-0.327442,-0.046869,0.422555,0.927985,0.972067,0.969107,DO_mg.L,train,9,rnn,6,2,100
1.0,0.245926,0.978538,0.414128,0.287722,0.031206,-0.007258,-0.156027,0.075246,0.662546,0.924131,0.980342,0.975234,DO_mg.L,train,9,rnn,6,2,100
1.5,0.244583,0.978228,0.327967,0.223693,0.030251,0.041416,-0.033887,0.103774,0.763827,0.951333,0.981623,0.982952,DO_mg.L,train,9,rnn,6,2,100
2.0,0.271204,0.973193,0.34722,0.286238,0.035154,0.074874,-0.008382,0.147728,0.739741,0.913221,0.975816,0.980617,DO_mg.L,train,9,rnn,6,2,100
2.5,0.347294,0.957398,0.421146,0.334444,0.04793,0.048805,-0.077792,0.170188,0.596398,0.880696,0.957182,0.96976,DO_mg.L,train,9,rnn,6,2,100
3.0,0.381112,0.948175,0.513893,0.467922,0.059213,-0.071025,-0.269161,-0.01072,0.468957,0.704941,0.931751,0.973609,DO_mg.L,train,9,rnn,6,2,100
3.5,0.395168,0.947501,0.553202,0.467519,inf,-0.072778,-0.220913,0.08932,0.362882,0.759668,,0.967708,DO_mg.L,train,9,rnn,6,2,100
4.0,0.418307,0.945986,0.632142,0.570831,inf,-0.014085,-0.145665,0.162899,-0.207014,0.714648,,0.971669,DO_mg.L,train,9,rnn,6,2,100
4.5,0.444864,0.945858,0.596737,0.617556,inf,0.010231,-0.147569,0.270313,-0.616951,0.688482,,0.965278,DO_mg.L,train,9,rnn,6,2,100
5.0,0.43459,0.954193,0.368693,0.544477,inf,0.003054,-0.10361,0.199526,0.216235,0.791616,,0.968537,DO_mg.L,train,9,rnn,6,2,100
5.5,0.53611,0.940685,0.378685,0.656025,inf,-0.023445,-0.183233,0.225796,-0.164334,0.712248,,0.961576,DO_mg.L,train,9,rnn,6,2,100
6.0,0.560544,0.946942,0.632907,0.667743,inf,-0.030331,-0.339147,0.177929,-3.599837,0.621975,,0.961692,DO_mg.L,train,9,rnn,6,2,100
6.5,0.556934,0.953938,0.635963,0.529124,inf,0.014899,-0.272654,0.171972,-4.488931,0.471149,,0.964059,DO_mg.L,train,9,rnn,6,2,100
7.0,0.514292,0.964607,0.546512,0.624599,inf,0.118401,-0.175611,0.245665,-2.54546,-5.928529,,0.953848,DO_mg.L,train,9,rnn,6,2,100
7.5,0.453398,0.973381,0.322484,0.298835,inf,0.122147,-0.0725,0.112642,-0.080867,-54.008722,,0.963925,DO_mg.L,train,9,rnn,6,2,100
8.0,0.444479,0.975628,0.290462,0.328613,inf,0.071543,-0.073825,0.119218,0.282232,-370.760431,,0.977122,DO_mg.L,train,9,rnn,6,2,100
8.5,0.415014,0.979711,0.243014,0.282755,inf,0.090926,-0.057651,0.124047,0.51519,-15932.095166,,0.972748,DO_mg.L,train,9,rnn,6,2,100
9.0,0.476761,0.974689,0.279346,,inf,0.148749,-0.066902,,0.245759,,,0.957219,DO_mg.L,train,9,rnn,6,2,100
9.5,0.460205,0.977495,0.249826,,inf,0.154589,-0.06882,,0.472227,,,0.957257,DO_mg.L,train,9,rnn,6,2,100
10.0,0.548084,0.968888,0.17868,,inf,0.1935,-0.04763,,0.758958,,,0.945309,DO_mg.L,train,9,rnn,6,2,100
0.0,2.311566,-0.167689,1.605789,4.732197,0.342906,0.816881,-1.170481,4.442987,-7.177546,-37.811312,-0.073353,0.277045,DO_mg.L,val,9,rnn,6,2,100
0.5,2.311443,-0.122561,1.650709,4.50139,0.355186,0.85365,-1.127737,4.227675,-6.271307,-38.159019,-0.027289,0.299167,DO_mg.L,val,9,rnn,6,2,100
1.0,2.294494,-0.127021,1.604992,4.309635,0.356958,0.90226,-1.113264,4.066538,-5.307437,-42.681002,-0.031391,0.310401,DO_mg.L,val,9,rnn,6,2,100
1.5,2.354372,-0.173008,1.602445,4.350132,0.375648,0.965648,-1.04897,4.090736,-4.883227,-45.078622,-0.065759,0.296404,DO_mg.L,val,9,rnn,6,2,100
2.0,2.366075,-0.190723,1.626539,4.259162,0.37936,0.975371,-1.05521,4.012708,-4.971711,-49.395267,-0.080461,0.29935,DO_mg.L,val,9,rnn,6,2,100
2.5,2.286467,-0.105925,1.756991,3.887713,0.368254,0.899199,-1.116979,3.681323,-5.068104,-42.058956,-0.013787,0.346231,DO_mg.L,val,9,rnn,6,2,100
3.0,2.080159,0.0495,1.694645,3.473777,0.340673,0.734216,-1.034623,3.302625,-5.137726,-39.650459,0.085174,0.416446,DO_mg.L,val,9,rnn,6,2,100
3.5,1.973595,0.096222,1.537443,3.229115,0.327866,0.742599,-0.951094,2.923684,-11.300129,-47.71932,0.119143,0.470521,DO_mg.L,val,9,rnn,6,2,100
4.0,1.982835,0.124478,1.097592,3.215422,0.340382,0.83359,-0.532641,2.797286,-9.069118,-66.376006,0.137153,0.501297,DO_mg.L,val,9,rnn,6,2,100
4.5,2.285782,0.112116,1.062127,4.812184,0.494031,0.986687,-0.644169,4.309505,-7.652342,-48.735339,0.002814,0.42819,DO_mg.L,val,9,rnn,6,2,100
5.0,2.389223,0.169273,1.208453,5.61952,inf,0.919722,-1.019183,5.164958,-15.276358,-28.642587,,0.407841,DO_mg.L,val,9,rnn,6,2,100
5.5,2.315621,0.272327,1.412139,5.292265,inf,0.801446,-1.258009,4.691966,-20.623839,-42.981814,,0.465034,DO_mg.L,val,9,rnn,6,2,100
6.0,2.108837,0.397292,1.436477,4.515632,inf,0.68013,-1.287286,4.209026,-13.961443,-108.126019,,0.547175,DO_mg.L,val,9,rnn,6,2,100
6.5,2.038516,0.424504,1.966533,3.465456,inf,0.639502,-1.799576,3.212201,-9.190794,-95368.29654,,0.565248,DO_mg.L,val,9,rnn,6,2,100
7.0,2.15048,0.308402,1.924934,,inf,0.856167,-1.544716,,-3.852438,,,0.523847,DO_mg.L,val,9,rnn,6,2,100
7.5,2.252088,0.185169,1.858517,,inf,1.020552,-1.166669,,-3.948846,,,0.471351,DO_mg.L,val,9,rnn,6,2,100
8.0,2.106224,0.297801,1.960726,,inf,0.894198,-1.22147,,-4.546336,,,0.519574,DO_mg.L,val,9,rnn,6,2,100
8.5,2.01073,0.363169,2.285019,,inf,0.742443,-1.349987,,-6.636982,,,0.564875,DO_mg.L,val,9,rnn,6,2,100
9.0,1.888024,0.430713,2.340367,,inf,0.62116,-1.179472,,-6.790573,,,0.610014,DO_mg.L,val,9,rnn,6,2,100
9.5,1.720345,0.523863,2.4493,,inf,0.50788,-1.019161,,-7.738243,,,0.669479,DO_mg.L,val,9,rnn,6,2,100
10.0,1.594245,0.591437,2.372931,,inf,0.450186,-0.855015,,-6.939748,,,0.707902,DO_mg.L,val,9,rnn,6,2,100
0.0,0.576504,0.891989,0.64702,0.484205,0.073764,-0.175385,-0.434184,-0.244905,0.330328,0.859493,0.913131,0.944563,DO_mg.L,train,9,rnn,7,1,100
0.5,0.435041,0.947237,0.883739,0.38864,0.054266,-0.183808,-0.595865,-0.143863,-0.122757,0.909543,0.959857,0.96172,DO_mg.L,train,9,rnn,7,1,100
1.0,0.360145,0.963696,0.58403,0.374282,0.048603,-0.097171,-0.360128,-0.112602,0.360243,0.911641,0.968811,0.977956,DO_mg.L,train,9,rnn,7,1,100
1.5,0.331741,0.969416,0.416495,0.372298,0.045352,-0.035646,-0.201452,-0.005007,0.640788,0.911285,0.974357,0.983429,DO_mg.L,train,9,rnn,7,1,100
2.0,0.37247,0.961269,0.412703,0.569282,0.051336,-0.004895,-0.179794,0.078036,0.646839,0.769325,0.967488,0.97912,DO_mg.L,train,9,rnn,7,1,100
2.5,0.390613,0.958961,0.492595,0.610475,0.05444,-0.035182,-0.243672,0.113795,0.487712,0.705158,0.964933,0.970831,DO_mg.L,train,9,rnn,7,1,100
3.0,0.449536,0.944189,0.68372,0.587804,0.062512,-0.13866,-0.429632,0.018614,0.082482,0.681311,0.951075,0.964532,DO_mg.L,train,9,rnn,7,1,100
3.5,0.493541,0.933173,0.656708,0.727776,0.075839,-0.1306,-0.355228,0.124186,0.10853,0.378704,0.931425,0.958022,DO_mg.L,train,9,rnn,7,1,100
4.0,0.511851,0.930907,0.612327,0.6877,0.082246,-0.084945,-0.289359,0.182258,-0.125885,0.396103,0.930134,0.958842,DO_mg.L,train,9,rnn,7,1,100
