Date,Time,Site,Station_ID,Depth_TMB,Depth_m,Comments,chla_ug.L,TSS_mg.L,VSS_mg.L,TDS_mg.L,NH4_mg.L,Nox_mg.L,TKN_mg.L,TP_mg.L,DOPO4_mg.L,TOC_mg.L,DOC_mg.L,Alkalinity_mg.L,Cl_mg.L,SO4_mg.L,Tfe_ug.L,TMn_ug.L,DMn_ug.L,Ca_mg.L,Mg_mg.L,Na_mg.L,K_mg.L,As_ug.L,Tsi_mg.L,Dsi_mg.L,Algae_cells.mL,Br_mg.L,Ecoli_MPN,FecalCol.100mL,TTHMFP_uM,Dfe_ug.L,DMn_ug.L,Pb_ug.L,STKN_mg.L,DTP_mg.L,TOPOO4_mg.L,CBOD5_mg.L,BOD20_mg.L,VSS_mg.L_alt,NO3_mg.L,NO2_mg.L,Si_mg.L,Color_mg.L,pH,SBFP,SolP.P_mg.L
09/07/2005,,RC-03,11068,T,1,,30,4.9,,160,<0.02,<0.005,0.94,0.066,0.01,6.66,5.1,82.7,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/07/2005,,RC-03,11068,B,9,,28.4,4.9,,161,<0.02,<0.005,0.92,0.052,0.01,5.56,4.87,82.2,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/07/2005,,RC-04,15172,M,2,,42,17.1,,158,<0.02,<0.005,0.99,0.102,0.01,6.07,5.13,80.6,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/07/2005,,RC-05,15170,T,1,,31.4,8.6,,161,<0.02,<0.005,1.24,0.063,0.005,5.3,5.45,80.6,12.6,30.5,162,29,,29,3.92,16.6,4.99,17.7,,,12672,<0.5,,,2.6,,,,,,,,,,,,,,,,
09/07/2005,,RC-05,15170,M,6,,25.4,11,,159,0.04,<0.005,0.96,0.079,<0.005,5.19,4.86,82.2,12.7,31.9,227,43,,27.1,3.6,15.6,4.69,4.5,,,7370,<0.5,,,2.7,,,,,,,,,,,,,,,,
09/07/2005,,RC-05,15170,B,11,,11.3,19,,186,0.81,<0.005,1.94,0.218,0.111,5.77,5.74,126,12.1,22.2,734,928,,38.8,3.95,14.3,4.78,<1.0,,,2948,<0.5,,,3.2,,,,,,,,,,,,,,,,
09/07/2005,,RC-06,15199,M,1,,49.1,101,,169,<0.02,<0.005,1.47,0.215,0.015,7.74,5.98,88.4,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2005,,RC-05,15170,M,6,,30.7,8.1,,175,0.08,0.026,1.12,0.065,0.013,8.57,7.77,92.6,13.3,33.1,162,28,,33.9,3.66,15,4.76,4.7,,,10626,<0.5,,,2.3,,,,,,,,,,,,,,,,
11/09/2005,,RC-05,15170,M,6,,37.4,9.1,,175,0.05,0.007,0.69,0.055,0.01,5.08,4.98,96.7,13,31.9,145,<10,,33.9,3.24,14.3,4.6,3.6,,,15246,<0.5,,,,,,,,,,,,,,,,,,,
12/13/2005,,RC-01,15168,T,0.5,,6.7,5.4,,169,0.07,0.275,0.7,0.039,0.018,5.35,5.26,96.4,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2005,,RC-02,15169,T,0.5,,12.7,5.4,,168,0.08,0.213,0.69,0.042,0.016,5.28,4.78,96.9,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2005,,RC-03,11068,T,0.5,,16.7,6.4,,178,0.1,0.174,0.82,0.044,0.005,5.53,5.37,100,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2005,,RC-04,15172,T,0.5,,10.7,7.8,,189,0.15,0.083,0.8,0.042,0.021,5.28,5.82,104,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2005,,RC-05,15170,T,0.5,,21.4,6,,171,0.06,0.189,0.73,0.054,0.01,4.98,4.8,97.9,10.8,32.1,286,20,,34.4,3.62,15,4.61,2.4,,,4488,<0.5,,,,,,,,,,,,,,,,,,,
12/13/2005,,RC-05,15170,M,5,,20,8.1,,178,0.07,0.185,0.76,0.062,0.013,5.26,5.05,97.9,10.8,32.9,339,22,,35.2,3.71,15.3,4.4,2.1,,,3410,<0.5,,,,,,,,,,,,,,,,,,,
12/13/2005,,RC-05,15170,B,9,,11.3,18.4,,178,0.23,0.126,0.95,0.081,0.024,5.71,5.46,103,11.4,32.9,687,35,,35.9,3.71,14.8,4.25,2.2,,,1408,<0.5,,,,,,,,,,,,,,,,,,,
12/13/2005,,RC-06,15199,T,0.5,,28.3,39.1,,196,0.04,0.008,0.91,0.112,0.026,6.44,5.5,111,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2006,,RC-05,15170,M,5,,14.4,10.4,,176,<0.02,0.206,0.98,0.049,0.005,5.21,4.61,104,12.1,34.7,298,23,,41.6,3.67,16.3,4.5,1.4,,,1518,<0.5,,,,,,,,,,,,,,,,,,,
02/08/2006,,RC-05,15170,M,6,,14.7,11.4,,195,0.06,0.321,1.05,0.045,0.018,6.8,6.75,106,12,31,319,65,,20.3,4.13,17.3,5.27,<1.0,,,3168,<0.5,,,,,,,,,,,,,,,,,,,
03/15/2006,,RC-01,15168,T,0.5,,7.3,7.5,,187,0.05,0.342,1.17,0.041,0.005,5.12,4.95,102,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2006,,RC-02,15169,T,0.5,,12,9.8,,193,0.06,0.28,1.13,0.054,0.005,5.5,6.16,105,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2006,,RC-03,11068,T,0.5,,27.7,10.4,,200,0.06,0.153,1.26,0.066,0.005,6.1,5.62,109,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2006,,RC-04,15172,T,0.5,,28,84,,208,0.07,0.189,1.41,0.222,0.013,7.16,6.27,116,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2006,,RC-05,15170,T,0.5,,16.7,12.7,,193,0.07,0.251,1,0.071,0.01,5.4,5.06,110,12.8,33.8,371,24,,41,3.5,15.5,5.1,1.2,,,11462,<0.5,,,,,,,,,,,,,,,,,,,
03/16/2006,,RC-05,15170,M,6,,15.4,13.4,,189,0.07,0.229,0.96,0.064,0.008,4.86,5.19,107,13,34,499,26.6,,40.8,3.42,15,5,1.2,,,8052,<0.5,,,,,,,,,,,,,,,,,,,
03/16/2006,,RC-05,15170,B,11,,12.5,15.4,,187,0.07,0.224,1.02,0.053,0.01,4.93,5.1,109,12.7,34.3,481,29.5,,39.2,3.42,14.5,4.9,1.2,,,9636,<0.5,,,,,,,,,,,,,,,,,,,
03/16/2006,,RC-06,15199,T,0.5,,41.4,84.2,,242,0.05,0.173,1.5,0.227,0.018,6.49,5.98,124,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/12/2006,,RC-05,15170,M,6,,11.6,18.4,,190.9,0.054,0.292,1.102,0.09,0.031,5.09,5.14,105,15.08,34.77,434,33.7,,40.86,3.399,15.3,4.9,1.77,,,5676,<0.4,,,,,,,,,,,,,,,,,,,
05/17/2006,,RC-05,15170,M,6,,16,9.8,,207,0.03,0.184,1.14,0.06,,5.03,5.1,106.1,11.5,33.8,245,38,,32.7,3.42,16.6,4.65,2,,,2134,<1.0,,,,,,,,,,,,,,,,,,,
06/07/2006,,RC-01,15168,T,0.5,,9.3,5,,178,0.015,0.004,0.783,0.032,0.01,5.657,5.392,94.9,11.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2006,,RC-01,15168,M,7,,13.4,5,,176.4,0.012,0.017,1.567,0.034,0.01,5.154,4.988,98.9,11.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2006,,RC-01,15168,B,13,,4.7,<4.0,,187.2,0.04,0.189,0.9,0.037,0.013,5.263,5.1026,106.1,11.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2006,,RC-02,15169,T,0.5,,13.4,5.5,,165.4,0.014,0.005,1.101,0.04,<0.005,5.62,5.149,92.8,12.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2006,,RC-02,15169,M,5,,15.4,5.7,,174.4,0.012,0.001,0.964,0.037,0.008,6.0016,5.63,94.9,12.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2006,,RC-02,15169,B,10,,4.7,5.8,,185.2,0.05,0.079,0.832,0.053,0.01,4.228,4.249,108.1,11.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2006,,RC-03,11068,T,0.5,,10.7,5.7,,162.2,0.026,0.001,1.008,0.047,0.005,4.938,4.98,86.7,12.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2006,,RC-03,11068,B,11,,10,18.4,,179.6,0.091,0.001,0.965,0.123,0.023,4.664,4.771,109.1,12.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2006,,RC-04,15172,M,1,,43,36.6,,176.2,0.014,0.001,1.329,0.165,0.008,4.907,4.809,100,12.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2006,,RC-05,15170,T,0.5,,16.9,7.7,,163.8,0.011,0.002,0.849,0.034,0.01,4.3699,4.082,90.8,12.224,34.94,153.6,15.2,,35.14,3.65,15.39,5.11,3,,,4884,<1.0,,,,,,,,,,,,,,,,,,,
06/07/2006,,RC-05,15170,M,5,,14.7,8.4,,166,0.014,0.002,0.77,0.045,0.005,4.246,4.162,93.8,12.459,35.44,118.3,13.4,,33.68,3.46,14.79,5,2.8,,,4862,<1.0,,,,,,,,,,,,,,,,,,,
06/07/2006,,RC-05,15170,B,10,,12.7,17.9,,173,0.02,0.01,0.96,0.084,0.005,4.719,4.314,105.1,12.534,35.94,660.3,95.1,,36.43,3.56,15.03,5.1,5,,,2002,<1.0,,,,,,,,,,,,,,,,,,,
06/07/2006,,RC-06,15199,M,1,,46.7,144.7,,221.4,0.019,0.004,1.765,0.416,0.018,6.908,5.736,108.1,26.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2006,,RC-01,15168,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
06/21/2006,,RC-02,15169,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
06/21/2006,,RC-03,11068,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
06/21/2006,,RC-04,15172,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
06/21/2006,,RC-05,15170,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
06/21/2006,,RC-06,15199,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
07/12/2006,,RC-01,15168,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
07/12/2006,,RC-02,15169,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
07/12/2006,,RC-03,11068,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
07/12/2006,,RC-04,15172,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,
07/12/2006,,RC-05,15170,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
07/12/2006,,RC-06,15199,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
07/12/2006,,RC-05,15170,M,5,,18,8.6,,174,0.04,<0.005,1.07,0.051,<0.005,5.35,5.32,87.4,12.9,33.1,227.9,24.28,,34.13,3.42,16.66,5.45,4.93,,,5104,<1.0,,,,,,,,,,,,,,,,,,,
07/12/2006,,RC-01,15168,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
07/12/2006,,RC-02,15169,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
07/12/2006,,RC-03,11068,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
07/12/2006,,RC-04,15172,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,
07/12/2006,,RC-05,15170,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
07/12/2006,,RC-06,15199,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
08/16/2006,,RC-01,15168,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
08/16/2006,,RC-02,15169,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
08/16/2006,,RC-03,11068,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
08/16/2006,,RC-04,15172,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
08/16/2006,,RC-05,15170,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
08/16/2006,,RC-06,15199,T,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
08/16/2006,,RC-05,15170,M,5,,14,9.5,,152,0.03,<0.005,1.11,0.051,<0.005,6,5.25,79,11.8,32.61,242,17,,32.5,3.33,16.5,5.52,5.4,,,16940,<1.0,,,,,,,,,,,,,,,,,,,
09/06/2006,,RC-01,15168,T,0.5,,23,2.9,,178,0.08,<0.005,0.99,0.042,0.005,5.094,5.06,85.5,13.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/06/2006,,RC-01,15168,M,7,,14.7,3.5,,174,0.073,<0.005,0.946,0.044,0.005,5.22,4.418,85,12.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/06/2006,,RC-01,15168,B,13,,18,5.3,,185,0.433,<0.005,1.348,0.098,0.037,5.084,4.962,97.5,12.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/06/2006,,RC-02,15169,T,0.5,,14,6,,167,0.13,<0.005,1.085,0.056,0.01,5.192,5.028,82,13.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/06/2006,,RC-02,15169,M,5,,34.7,5.8,,164,0.14,<0.005,1.08,0.061,0.012,5.066,5.1,80.5,13.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/06/2006,,RC-02,15169,B,10,,5.3,5.3,,208,2.546,0.007,3.14,0.44,0.324,7.4,5.268,166.5,15.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/06/2006,,RC-03,11068,T,0.5,,26,9,,164,0.159,<0.005,1.173,0.059,0.007,5.754,4.978,79.5,13.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/06/2006,,RC-03,11068,B,11,,14.7,10,,163,0.16,0.005,1.227,0.071,0.007,6.676,5.184,80.5,13.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/06/2006,,RC-04,15172,M,1,,37.4,40.6,,176,0.054,<0.005,1.433,0.16,0.01,6.818,5.474,81.5,18.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/06/2006,,RC-05,15170,T,0.5,,16.02,9.4,,168,0.1,<0.005,0.982,0.078,0.005,4.948,4.812,82,13.088,25.9,234.1,42.29,,38.72,4.692,20.22,6.425,5.266,,,15466,<1.0,,,,,,,,,,,,,,,,,,,
09/06/2006,,RC-05,15170,M,5,,23,9.2,,170,0.071,<0.005,0.722,0.078,0.007,9.306,4.542,83,13.966,26.32,239.4,45.46,,30.08,3.663,15.35,5.451,5.534,,,10318,<1.0,,,,,,,,,,,,,,,,,,,
09/06/2006,,RC-05,15170,B,10,,20.7,12.4,,178,0.097,<0.005,1.09,0.076,0.01,4.962,5.794,83,13.372,26.64,311.8,49.92,,33.33,4.204,17.69,6.305,5.53,,,12342,<1.0,,,,,,,,,,,,,,,,,,,
09/06/2006,,RC-06,15199,M,1,,26.7,76.6,,168,0.125,0.015,1.418,0.199,0.015,6.628, ,81.8,20.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/05/2006,,RC-05,15170,M,5,,27.4,17.1,,180,0.11,0.025,0.95,0.064,0.016,4.53,5.09,87.1,13.9,29.05,335.1,52.8,,47.3,3.96,17.4,5.54,5.06,,,19448,<1.00,,,,,,,,,,,,,,,,,,,
11/09/2006,,RC-05,15170,M,5,,27.2,19,,177,0.08,0.117,1.33,0.105,<0.005,3.691,4.263,89.4,13,37.9,159,88.2,,32.7,6.07,20.2,6.48,2.27,,,31042,<1,,,,,,,,,,,,,,,,,,,
12/06/2006,,RC-01,15168,T,,,7.3,7.3,,193,0.05,0.172,0.87,0.11,0.008,6.13,7.02,94,13.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2006,,RC-02,15169,T,,,15.4,9.5,,195,0.06,0.137,1.48,0.043,0.005,5.79,6.28,94,14.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2006,,RC-03,11068,T,,,30,12.5,,191,0.08,0.075,1.1,0.069,<0.005,6.41,5.82,97,14.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2006,,RC-04,15172,T,,,17.4,44,,215,0.05,0.04,1.17,0.144,0.008,5.77,6.06,104,14.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2006,,RC-05,15170,T,,,12.8,14,,204,0.07,0.077,0.93,0.082,<0.005,5.66,4.75,95,14.04,37,393,41.3,,41.1,4.38,20.4,6.03,1.39,,,15950,<1.00,,,,,,,,,,,,,,,,,,,
12/06/2006,,RC-05,15170,M,,,18.2,15,,194,0.08,0.063,0.91,0.072,<0.005,4.95,4.69,94.5,13.9,36.9,131,29.5,,37.2,3.87,18,5.41,1.42,,,6578,<1.00,,,,,,,,,,,,,,,,,,,
12/06/2006,,RC-05,15170,B,,,17.1,34,,191,0.09,0.066,0.85,0.066,0.005,5.08,5.06,95,14.09,42.4,156,33.2,,39.3,4.09,18.7,5.61,1.35,,,6358,<1.00,,,,,,,,,,,,,,,,,,,
12/06/2006,,RC-06,15199,T,,,13.4,53.2,,218,0.06,0.053,1.23,0.182,0.008,5.11,5.04,105,16.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2007,,RC-05,15170,M,6,,11.4,19.6,,173,0.12,0.117,0.81,0.067,0.007,5.91,4.79,97.8,12.61,37.2,779,41.2,,43.7,3.42,15.8,5.04,1.54,,,5016,<1.00,,,,,,,,,,,,,,,,,,,
02/07/2007,,RC-05,15170,M,6,,10,16,,191,0.07,0.43,1.08,0.062,0.015,4.74,5.52,97.8,12.56,36.4,534,39.2,,37.4,3.44,14.2,5.7,1.68,,,3498,<1.00,,,,,,,,,,,,,,,,,,,
03/07/2007,,RC-01,15168,T,0.5,,4,4,,215,0.11,0.42,1.15,0.028,0.008,5.36,5.57,96.8,13.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/07/2007,,RC-02,15169,T,0.5,,8.7,13.3,,201,0.07,0.38,0.92,0.054,0.008,4.68,5.43,93.7,13.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/07/2007,,RC-03,11068,T,0.5,,8,20.5,,181,0.08,0.37,0.94,0.069,0.008,5.32,5.63,93.7,12.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/07/2007,,RC-04,15172,T,0.5,,9.3,74,,163,0.06,0.37,1.47,0.151,0.008,4.42,4.87,86.5,11.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/07/2007,,RC-06,15199,T,0.5,,6.7,46.8,,241,0.06,0.086,1.4,0.141,<0.005,7.66,5.02,114.3,20.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/07/2007,,RC-05,15170,T,0.5,,9.3,8.2,,195,0.09,0.45,1.41,0.059,0.008,4.59,4.73,96.8,12.85,38.4,<125,20.7,,38.1,3.22,14.8,5.37,1.08,,,4092,<1.00,,,,,,,,,,,,,,,,,,,
03/07/2007,,RC-05,15170,M,6,,6.7,10.2,,202,0.09,0.47,1.34,0.054,0.008,5.97,4.96,95.8,13.24,38.9,<125,18.7,,36.8,3.15,14.3,5.46,1.4,,,3410,<1.00,,,,,,,,,,,,,,,,,,,
03/07/2007,,RC-05,15170,B,11,,8,36.6,,207,0.11,0.45,1.09,0.092,0.01,4.28,5,98.4,14.85,38,1432,54.8,,41.8,3.71,15.2,5.65,1.31,,,638,<1.00,,,,,,,,,,,,,,,,,,,
04/11/2007,,RC-05,15170,M,6,,1.3,17.8,,167,0.06,0.76,0.83,0.125,0.063,4.4,3.84,104,10.1,39.1,1161,36.5,,44.8,3.1,11.8,5.3,2.1,,,484,<1.00,,,,,,,,,,,,,,,,,,,
05/17/2007,,RC-01,15168,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,
05/17/2007,,RC-02,15169,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
05/17/2007,,RC-03,11068,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
05/17/2007,,RC-04,15172,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,53.1,,,,,,,,,,,,,,,,,,
05/17/2007,,RC-05,15170,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
05/17/2007,,RC-06,15199,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,
05/17/2007,,RC-05,15170,M,6,,2.2,5,,196,0.25,<0.005,1.02,0.166,0.109,4.84,4.86,110.2,9.71,45.2,261.2,188.2,,41.09,2.96,11.6,4.66,3.93,,,110,<1.00,,,,,,,,,,,,,,,,,,,
06/06/2007,,RC-01,15168,T,0.5,,12.7,5.6,,155,0.08,0.152,0.92,0.033,<0.005,4.7,4.72,88.7,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2007,,RC-01,15168,M,7,,18,5.2,,155,0.07,0.188,1.83,0.043,<0.005,6.22,5.13,85.7,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2007,,RC-01,15168,B,15,,7.3,4.1,,178,0.06,0.64,0.89,0.035,0.005,4.61,4.79,100,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2007,,RC-02,15169,T,0.5,,23.4,5.9,,147,0.07,0.096,1.24,0.048,0.005,4.88,5.42,86.2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2007,,RC-02,15169,M,7,,12,<4.0,,163,0.08,0.256,0.9,0.038,0.005,5.05,4.62,95.9,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2007,,RC-02,15169,B,14,,4,10.5,,190,0.1,0.52,1.14,0.068,0.013,6.29,4.77,107.1,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2007,,RC-03,11068,T,0.5,,23,8,,145,0.06,0.027,1.02,0.045,0.005,6.87,6,84.7,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2007,,RC-03,11068,B,12,,6.7,12.3,,179,0.06,0.36,1.06,0.081,0.01,4.96,4.79,100,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2007,,RC-04,15172,M,2,,14,27,,159,0.08,0.208,1.34,0.189,0.08,7.63,7.26,97.9,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2007,,RC-05,15170,T,0.5,,27.4,9.9,,161,0.05,0.138,1.12,0.058,0.01,5.22,4.87,87.7,8.3,27.8,130,<10,,41.2,2.79,11.4,4.78,3.14,,,3762,<1.00,,,,,,,,,,,,,,,,,,,
06/06/2007,,RC-05,15170,M,6,,1.3,12.6,,184,0.16,0.54,1.15,0.081,0.028,4.58,4.72,104,9.9,29.1,421,203.7,,47,2.92,11.4,4.82,3.33,,,528,<1.00,,,,,,,,,,,,,,,,,,,
06/06/2007,,RC-05,15170,B,11,,4,18.9,,194,0.06,0.52,0.82,0.076,0.008,4.68,5.65,105.1,9.6,29.5,670,59.2,,48.5,2.98,12,4.86,2.81,,,506,<1.00,,,,,,,,,,,,,,,,,,,
06/06/2007,,RC-06,15199,M,2,,35,64,,223,0.06,0.36,1.79,0.257,0.048,6.48,6.92,132.6,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/18/2007,,RC-01,15168,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
07/18/2007,,RC-02,15169,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
07/18/2007,,RC-03,11068,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
07/18/2007,,RC-04,15172,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
07/18/2007,,RC-05,15170,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
07/18/2007,,RC-06,15199,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
07/18/2007,,RC-05,15170,M,6,,16.7,20.7,,163,0.11,0.032,1.19,0.14,0.023,5.82,5.61,104.4,7.06,33.1,705,133,,40.4,2.45,8.65,4.76,9.25,,,9548,<1.00,,,,,,,,,,,,,,,,,,,
08/08/2007,,RC-05,15170,M,6,,24.9,7.4,,139,0.03,<0.005,1.02,0.057,,5.94,5.19,84,6.6,24,209,43.3,,37.4,2.83,11.4,5.18,5.34,,,20548,<1.00,,,,,,,,,,,,,,,,,,,
08/08/2007,,RC-01,15168,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
08/08/2007,,RC-02,15169,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
08/08/2007,,RC-03,11068,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
08/08/2007,,RC-04,15172,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
08/08/2007,,RC-05,15170,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
08/08/2007,,RC-06,15199,T,0.5,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,
09/12/2007,,RC-01,15168,T,0.5,,28.7,<4.0,,157,0.03,<0.005,0.88,0.043,0.007,5.47,4.74,92.6,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
