WaterTemp_C,Datetime,Depth_m,DO_mg.L,DewPoint_C,Cloud_cov_fraction,AirTemp_C,Pressure_hPa,WWind_m.s,SWind_m.s,doy,hour_of_day,val_period
14.952,2021-05-16T05:00:00Z,7,0.123,13.3,0,14.4,1018,0,0,136,5,NA
14.831,2021-05-16T05:00:00Z,7.5,1.626,13.3,0,14.4,1018,0,0,136,5,NA
14.608,2021-05-16T05:00:00Z,8,0.435,13.3,0,14.4,1018,0,0,136,5,NA
14.683,2021-05-16T05:00:00Z,8.5,0.168,13.3,0,14.4,1018,0,0,136,5,NA
20.187,2021-05-16T19:00:00Z,0,20.253,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
20.155,2021-05-16T19:00:00Z,0.5,19.798,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
19.38,2021-05-16T19:00:00Z,1,16.929,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
19.07,2021-05-16T19:00:00Z,1.5,17.135,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
18.337,2021-05-16T19:00:00Z,2,11.589,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
17.66,2021-05-16T19:00:00Z,2.5,8.85,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
17.43,2021-05-16T19:00:00Z,3,7.981,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
16.993,2021-05-16T19:00:00Z,3.5,6.542,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
16.408,2021-05-16T19:00:00Z,4,3.627,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
16.059,2021-05-16T19:00:00Z,4.5,1.476,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
15.453,2021-05-16T19:00:00Z,5,0.232,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
14.826,2021-05-16T19:00:00Z,5.5,0.11,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
14.58,2021-05-16T19:00:00Z,6,0,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
14.545,2021-05-16T19:00:00Z,6.5,0.138,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
14.341,2021-05-16T19:00:00Z,7,0.012,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
14.232,2021-05-16T19:00:00Z,7.5,1.699,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
14.17,2021-05-16T19:00:00Z,8,0,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
14.16,2021-05-16T19:00:00Z,8.5,0.058,14.4,7,23.9,1015.6,-1.9926415900282723,2.374737773668832,136,19,NA
20.341,2021-05-16T21:00:00Z,0,19.966,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
20.367,2021-05-16T21:00:00Z,0.5,19.656,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
20.052,2021-05-16T21:00:00Z,1,17.518,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
19.468,2021-05-16T21:00:00Z,1.5,16.922,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
18.258,2021-05-16T21:00:00Z,2,10.912,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
18.058,2021-05-16T21:00:00Z,2.5,8.791,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
17.429,2021-05-16T21:00:00Z,3,7.834,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
16.914,2021-05-16T21:00:00Z,3.5,5.929,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
16.248,2021-05-16T21:00:00Z,4,2.543,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
15.529,2021-05-16T21:00:00Z,4.5,0,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
15.488,2021-05-16T21:00:00Z,5,0,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
15.182,2021-05-16T21:00:00Z,5.5,0,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
15.004,2021-05-16T21:00:00Z,6,0.139,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
14.787,2021-05-16T21:00:00Z,6.5,0.134,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
14.646,2021-05-16T21:00:00Z,7,2.398,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
14.428,2021-05-16T21:00:00Z,7.5,0.159,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
14.191,2021-05-16T21:00:00Z,8,0.014,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
14.089,2021-05-16T21:00:00Z,8.5,0.164,14.4,0,23.3,1015,-0.9897946127015026,5.613404192169586,136,21,NA
20.306,2021-05-16T23:00:00Z,0,18.925,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
20.265,2021-05-16T23:00:00Z,0.5,18.913,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
20.199,2021-05-16T23:00:00Z,1,18.906,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
20.362,2021-05-16T23:00:00Z,1.5,18.646,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
19.121,2021-05-16T23:00:00Z,2,10.414,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
18.034,2021-05-16T23:00:00Z,2.5,8.37,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
17.76,2021-05-16T23:00:00Z,3,7.783,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
17.153,2021-05-16T23:00:00Z,3.5,5.272,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
16.91,2021-05-16T23:00:00Z,4,3.174,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
16.343,2021-05-16T23:00:00Z,4.5,2.413,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
16.05,2021-05-16T23:00:00Z,5,1.757,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
15.711,2021-05-16T23:00:00Z,5.5,0,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
15.352,2021-05-16T23:00:00Z,6,0.169,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
15.373,2021-05-16T23:00:00Z,6.5,1.598,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
15.008,2021-05-16T23:00:00Z,7,0.16,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
14.764,2021-05-16T23:00:00Z,7.5,0,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
14.626,2021-05-16T23:00:00Z,8,0.131,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
14.494,2021-05-16T23:00:00Z,8.5,0,15,7,22.8,1014.1,-1.5499999999999987,2.6846787517317607,136,23,NA
20.305,2021-05-17T01:00:00Z,0,18.095,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
20.362,2021-05-17T01:00:00Z,0.5,18.491,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
20.181,2021-05-17T01:00:00Z,1,18.479,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
19.714,2021-05-17T01:00:00Z,1.5,13.485,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
17.888,2021-05-17T01:00:00Z,2,8.833,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
17.577,2021-05-17T01:00:00Z,2.5,7.986,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
16.867,2021-05-17T01:00:00Z,3,5.833,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
16.477,2021-05-17T01:00:00Z,3.5,4.766,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
16.165,2021-05-17T01:00:00Z,4,3.42,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
15.753,2021-05-17T01:00:00Z,4.5,2.206,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
15.595,2021-05-17T01:00:00Z,5,0.441,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
15.414,2021-05-17T01:00:00Z,5.5,0.023,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
15.077,2021-05-17T01:00:00Z,6,0.091,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
14.82,2021-05-17T01:00:00Z,6.5,0.14,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
14.733,2021-05-17T01:00:00Z,7,0,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
14.558,2021-05-17T01:00:00Z,7.5,0.029,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
14.301,2021-05-17T01:00:00Z,8,0.11,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
14.172,2021-05-17T01:00:00Z,8.5,1.358,13.9,0,21.7,1012.5,-2.913047124436316,1.060262444309573,137,1,NA
20.035,2021-05-17T03:00:00Z,0,17.914,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
20.07,2021-05-17T03:00:00Z,0.5,18.032,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
20.077,2021-05-17T03:00:00Z,1,18.293,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
19.355,2021-05-17T03:00:00Z,1.5,11.319,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
17.801,2021-05-17T03:00:00Z,2,8.736,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
17.347,2021-05-17T03:00:00Z,2.5,7.763,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
16.9,2021-05-17T03:00:00Z,3,6.482,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
16.737,2021-05-17T03:00:00Z,3.5,5.55,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
16.426,2021-05-17T03:00:00Z,4,4.203,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
16.005,2021-05-17T03:00:00Z,4.5,2.861,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
15.74,2021-05-17T03:00:00Z,5,1.874,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
15.366,2021-05-17T03:00:00Z,5.5,0.01,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
15.077,2021-05-17T03:00:00Z,6,0.078,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
14.976,2021-05-17T03:00:00Z,6.5,0.045,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
14.588,2021-05-17T03:00:00Z,7,0,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
14.342,2021-05-17T03:00:00Z,7.5,0.01,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
14.21,2021-05-17T03:00:00Z,8,0.229,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
14.086,2021-05-17T03:00:00Z,8.5,0,14.4,8,21.1,1012.8,-1.231272515972408,3.38289343482927,137,3,NA
20.093,2021-05-17T05:00:00Z,0,17.475,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
20.029,2021-05-17T05:00:00Z,0.5,17.462,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
20.042,2021-05-17T05:00:00Z,1,17.718,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
18.875,2021-05-17T05:00:00Z,1.5,11.077,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
17.997,2021-05-17T05:00:00Z,2,9.096,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
17.303,2021-05-17T05:00:00Z,2.5,7.422,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
17.219,2021-05-17T05:00:00Z,3,6.213,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
16.635,2021-05-17T05:00:00Z,3.5,5.43,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
16.449,2021-05-17T05:00:00Z,4,4.101,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
16.279,2021-05-17T05:00:00Z,4.5,2.926,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
16.094,2021-05-17T05:00:00Z,5,2.353,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
15.614,2021-05-17T05:00:00Z,5.5,0.012,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
15.371,2021-05-17T05:00:00Z,6,0,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
14.891,2021-05-17T05:00:00Z,6.5,0.125,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
14.586,2021-05-17T05:00:00Z,7,0,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
14.482,2021-05-17T05:00:00Z,7.5,0,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
14.361,2021-05-17T05:00:00Z,8,0.151,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
14.165,2021-05-17T05:00:00Z,8.5,0,15.4,7.333333333333333,20.4,1012.4,-1.31334536789923,2.991025753103565,137,5,NA
21.671,2021-05-17T19:00:00Z,0,20.194,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
20.696,2021-05-17T19:00:00Z,0.5,15.515,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
20.006,2021-05-17T19:00:00Z,1,13.159,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
19.154,2021-05-17T19:00:00Z,1.5,9.16,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
18.408,2021-05-17T19:00:00Z,2,8.491,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
17.865,2021-05-17T19:00:00Z,2.5,7.838,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
17.69,2021-05-17T19:00:00Z,3,7.087,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
17.218,2021-05-17T19:00:00Z,3.5,5.739,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
16.586,2021-05-17T19:00:00Z,4,2.58,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
16.073,2021-05-17T19:00:00Z,4.5,1.403,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
15.788,2021-05-17T19:00:00Z,5,0,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
15.394,2021-05-17T19:00:00Z,5.5,0.071,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
14.957,2021-05-17T19:00:00Z,6,0.438,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
14.862,2021-05-17T19:00:00Z,6.5,NA,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
14.69,2021-05-17T19:00:00Z,7,0,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
14.619,2021-05-17T19:00:00Z,7.5,0.452,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
14.516,2021-05-17T19:00:00Z,8,0.083,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
14.155,2021-05-17T19:00:00Z,8.5,NA,19.4,7,24.4,1011.1,-5.633189227582935e-16,4.6,137,19,NA
21.415,2021-05-17T21:00:00Z,0,18.985,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
20.696,2021-05-17T21:00:00Z,0.5,16.519,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
20.237,2021-05-17T21:00:00Z,1,12.115,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
18.778,2021-05-17T21:00:00Z,1.5,10.347,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
18.4,2021-05-17T21:00:00Z,2,8.367,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
17.964,2021-05-17T21:00:00Z,2.5,8.024,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
17.709,2021-05-17T21:00:00Z,3,7.417,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
17.113,2021-05-17T21:00:00Z,3.5,5.35,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
16.743,2021-05-17T21:00:00Z,4,3.139,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
16.573,2021-05-17T21:00:00Z,4.5,2.337,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
16.201,2021-05-17T21:00:00Z,5,1.091,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
16.096,2021-05-17T21:00:00Z,5.5,0.078,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
15.845,2021-05-17T21:00:00Z,6,0,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
15.542,2021-05-17T21:00:00Z,6.5,0,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
15.29,2021-05-17T21:00:00Z,7,0.374,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
14.757,2021-05-17T21:00:00Z,7.5,0.39,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
14.533,2021-05-17T21:00:00Z,8,0.462,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
14.365,2021-05-17T21:00:00Z,8.5,NA,19.4,7,23.9,1010.8,-0.7119575284344141,4.0377117873500525,137,21,NA
21.152,2021-05-17T23:00:00Z,0,19.75,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
21.227,2021-05-17T23:00:00Z,0.5,16.832,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
20.486,2021-05-17T23:00:00Z,1,15.025,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
19.937,2021-05-17T23:00:00Z,1.5,11.78,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
18.943,2021-05-17T23:00:00Z,2,10.428,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
18.384,2021-05-17T23:00:00Z,2.5,8.505,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
17.959,2021-05-17T23:00:00Z,3,7.201,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
17.798,2021-05-17T23:00:00Z,3.5,6.376,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
16.881,2021-05-17T23:00:00Z,4,4.414,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
16.727,2021-05-17T23:00:00Z,4.5,3.408,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
16.19,2021-05-17T23:00:00Z,5,2.621,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
15.86,2021-05-17T23:00:00Z,5.5,0,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
15.646,2021-05-17T23:00:00Z,6,0.135,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
15.331,2021-05-17T23:00:00Z,6.5,0.386,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
15.114,2021-05-17T23:00:00Z,7,0,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
14.993,2021-05-17T23:00:00Z,7.5,0.134,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
14.65,2021-05-17T23:00:00Z,8,0,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
14.314,2021-05-17T23:00:00Z,8.5,0.043,18.9,2,22.8,1010.8,0.4514852619340192,2.560500157831741,137,23,NA
21.152,2021-05-18T01:00:00Z,0,19.383,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
21.005,2021-05-18T01:00:00Z,0.5,19.612,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
20.77,2021-05-18T01:00:00Z,1,14.63,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
20.173,2021-05-18T01:00:00Z,1.5,12.278,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
19.308,2021-05-18T01:00:00Z,2,11.507,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
18.657,2021-05-18T01:00:00Z,2.5,9.18,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
17.881,2021-05-18T01:00:00Z,3,6.989,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
17.49,2021-05-18T01:00:00Z,3.5,4.642,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
17.201,2021-05-18T01:00:00Z,4,3.305,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
16.215,2021-05-18T01:00:00Z,4.5,0.751,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
16.03,2021-05-18T01:00:00Z,5,0,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
15.69,2021-05-18T01:00:00Z,5.5,4.843,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
15.287,2021-05-18T01:00:00Z,6,0,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
14.887,2021-05-18T01:00:00Z,6.5,0.259,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
14.806,2021-05-18T01:00:00Z,7,0,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
14.805,2021-05-18T01:00:00Z,7.5,1.404,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
14.334,2021-05-18T01:00:00Z,8,0,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
14.443,2021-05-18T01:00:00Z,8.5,NA,18.3,0,21.1,1011.7,-0.7499999999999993,1.2990381056766584,138,1,NA
21.241,2021-05-18T03:00:00Z,0,18.274,16.7,0,17.2,1012.3,0,0,138,3,NA
21.096,2021-05-18T03:00:00Z,0.5,18.398,16.7,0,17.2,1012.3,0,0,138,3,NA
20.821,2021-05-18T03:00:00Z,1,14.311,16.7,0,17.2,1012.3,0,0,138,3,NA
19.863,2021-05-18T03:00:00Z,1.5,12.01,16.7,0,17.2,1012.3,0,0,138,3,NA
18.69,2021-05-18T03:00:00Z,2,7.927,16.7,0,17.2,1012.3,0,0,138,3,NA
17.779,2021-05-18T03:00:00Z,2.5,6.898,16.7,0,17.2,1012.3,0,0,138,3,NA
17.127,2021-05-18T03:00:00Z,3,5.446,16.7,0,17.2,1012.3,0,0,138,3,NA
16.918,2021-05-18T03:00:00Z,3.5,4.339,16.7,0,17.2,1012.3,0,0,138,3,NA
16.742,2021-05-18T03:00:00Z,4,2.521,16.7,0,17.2,1012.3,0,0,138,3,NA
16.214,2021-05-18T03:00:00Z,4.5,1.953,16.7,0,17.2,1012.3,0,0,138,3,NA
16.064,2021-05-18T03:00:00Z,5,0.218,16.7,0,17.2,1012.3,0,0,138,3,NA
15.598,2021-05-18T03:00:00Z,5.5,0,16.7,0,17.2,1012.3,0,0,138,3,NA
15.247,2021-05-18T03:00:00Z,6,0.067,16.7,0,17.2,1012.3,0,0,138,3,NA
14.853,2021-05-18T03:00:00Z,6.5,0.299,16.7,0,17.2,1012.3,0,0,138,3,NA
14.521,2021-05-18T03:00:00Z,7,0.138,16.7,0,17.2,1012.3,0,0,138,3,NA
14.642,2021-05-18T03:00:00Z,7.5,0.115,16.7,0,17.2,1012.3,0,0,138,3,NA
14.336,2021-05-18T03:00:00Z,8,0,16.7,0,17.2,1012.3,0,0,138,3,NA
14.194,2021-05-18T03:00:00Z,8.5,0.055,16.7,0,17.2,1012.3,0,0,138,3,NA
21.337,2021-05-18T05:00:00Z,0,17.138,16.1,0,16.7,1012.9,0,0,138,5,NA
21.159,2021-05-18T05:00:00Z,0.5,17.549,16.1,0,16.7,1012.9,0,0,138,5,NA
20.762,2021-05-18T05:00:00Z,1,13.913,16.1,0,16.7,1012.9,0,0,138,5,NA
19.36,2021-05-18T05:00:00Z,1.5,11.393,16.1,0,16.7,1012.9,0,0,138,5,NA
18.47,2021-05-18T05:00:00Z,2,8.437,16.1,0,16.7,1012.9,0,0,138,5,NA
17.514,2021-05-18T05:00:00Z,2.5,6.66,16.1,0,16.7,1012.9,0,0,138,5,NA
17.148,2021-05-18T05:00:00Z,3,6.1,16.1,0,16.7,1012.9,0,0,138,5,NA
16.869,2021-05-18T05:00:00Z,3.5,5.205,16.1,0,16.7,1012.9,0,0,138,5,NA
16.752,2021-05-18T05:00:00Z,4,3.982,16.1,0,16.7,1012.9,0,0,138,5,NA
16.173,2021-05-18T05:00:00Z,4.5,2.715,16.1,0,16.7,1012.9,0,0,138,5,NA
16.04,2021-05-18T05:00:00Z,5,1.375,16.1,0,16.7,1012.9,0,0,138,5,NA
15.606,2021-05-18T05:00:00Z,5.5,0,16.1,0,16.7,1012.9,0,0,138,5,NA
15.059,2021-05-18T05:00:00Z,6,0.975,16.1,0,16.7,1012.9,0,0,138,5,NA
14.964,2021-05-18T05:00:00Z,6.5,0.277,16.1,0,16.7,1012.9,0,0,138,5,NA
14.734,2021-05-18T05:00:00Z,7,0.03,16.1,0,16.7,1012.9,0,0,138,5,NA
14.591,2021-05-18T05:00:00Z,7.5,0.142,16.1,0,16.7,1012.9,0,0,138,5,NA
14.339,2021-05-18T05:00:00Z,8,1.709,16.1,0,16.7,1012.9,0,0,138,5,NA
14.292,2021-05-18T05:00:00Z,8.5,0,16.1,0,16.7,1012.9,0,0,138,5,NA
