Depth_m,Temp_C,datetime,DO_mg.L
6,11.988,2021-03-28T11:00:00Z,6.919
6.5,11.869,2021-03-28T11:00:00Z,6.927
7,11.428,2021-03-28T11:00:00Z,6.069
7.5,9.854,2021-03-28T11:00:00Z,4.507
8,9.373,2021-03-28T11:00:00Z,3.814
8.5,9.028,2021-03-28T11:00:00Z,3.484
0,14.695,2021-03-28T13:00:00Z,10.852
0.5,14.692,2021-03-28T13:00:00Z,10.834
1,14.733,2021-03-28T13:00:00Z,10.888
1.5,14.64,2021-03-28T13:00:00Z,10.963
2,14.596,2021-03-28T13:00:00Z,10.912
2.5,14.574,2021-03-28T13:00:00Z,11.028
3,14.523,2021-03-28T13:00:00Z,10.972
3.5,14.547,2021-03-28T13:00:00Z,10.958
4,14.394,2021-03-28T13:00:00Z,10.919
4.5,13.233,2021-03-28T13:00:00Z,9.176
5,12.289,2021-03-28T13:00:00Z,7.846
5.5,12.149,2021-03-28T13:00:00Z,7.719
6,12.032,2021-03-28T13:00:00Z,7.256
6.5,11.759,2021-03-28T13:00:00Z,6.899
7,10.481,2021-03-28T13:00:00Z,4.545
7.5,9.326,2021-03-28T13:00:00Z,3.762
8,9.094,2021-03-28T13:00:00Z,3.409
8.5,8.824,2021-03-28T13:00:00Z,3.117
0,15.321,2021-03-30T17:00:00Z,11.55
0.5,15.0405,2021-03-30T17:00:00Z,11.164
1,14.8725,2021-03-30T17:00:00Z,10.9695
1.5,14.77,2021-03-30T17:00:00Z,10.899
2,14.762,2021-03-30T17:00:00Z,10.9415
2.5,14.6965,2021-03-30T17:00:00Z,10.932
3,14.43,2021-03-30T17:00:00Z,10.4685
3.5,14.0455,2021-03-30T17:00:00Z,9.6965
4,13.835,2021-03-30T17:00:00Z,9.3795
4.5,13.3885,2021-03-30T17:00:00Z,8.5955
5,12.8665,2021-03-30T17:00:00Z,7.8365
5.5,12.3075,2021-03-30T17:00:00Z,7.083
6,11.966,2021-03-30T17:00:00Z,6.373
6.5,11.725,2021-03-30T17:00:00Z,5.9685
7,11.285,2021-03-30T17:00:00Z,5.2235
7.5,10.7235,2021-03-30T17:00:00Z,4.0955
8,10.232,2021-03-30T17:00:00Z,3.5655
8.5,9.4065,2021-03-30T17:00:00Z,2.8355
0,14.919,2021-03-30T21:00:00Z,10.956
0.5,14.988,2021-03-30T21:00:00Z,11.017
1,14.946,2021-03-30T21:00:00Z,10.953
1.5,14.989,2021-03-30T21:00:00Z,11.011
2,14.973,2021-03-30T21:00:00Z,10.946
2.5,14.877,2021-03-30T21:00:00Z,11.011
3,14.916,2021-03-30T21:00:00Z,11.011
3.5,14.871,2021-03-30T21:00:00Z,10.928
4,14.553,2021-03-30T21:00:00Z,9.92
4.5,13.87,2021-03-30T21:00:00Z,9.059
5,13.19,2021-03-30T21:00:00Z,8.212
5.5,12.487,2021-03-30T21:00:00Z,7.37
6,12.214,2021-03-30T21:00:00Z,6.754
6.5,11.758,2021-03-30T21:00:00Z,5.859
7,10.537,2021-03-30T21:00:00Z,3.679
7.5,9.692,2021-03-30T21:00:00Z,3.117
8,9.531,2021-03-30T21:00:00Z,2.922
8.5,9.248,2021-03-30T21:00:00Z,2.331
0,14.924,2021-03-30T23:00:00Z,10.877
0.5,14.904,2021-03-30T23:00:00Z,10.883
1,14.935,2021-03-30T23:00:00Z,10.932
1.5,14.93,2021-03-30T23:00:00Z,10.933
2,14.88,2021-03-30T23:00:00Z,10.934
2.5,14.909,2021-03-30T23:00:00Z,10.999
3,14.887,2021-03-30T23:00:00Z,10.938
3.5,14.87,2021-03-30T23:00:00Z,10.929
4,14.153,2021-03-30T23:00:00Z,9.635
4.5,13.838,2021-03-30T23:00:00Z,9.066
5,13.326,2021-03-30T23:00:00Z,8.203
5.5,12.968,2021-03-30T23:00:00Z,7.894
6,12.029,2021-03-30T23:00:00Z,5.995
6.5,10.947,2021-03-30T23:00:00Z,4.607
7,10.443,2021-03-30T23:00:00Z,3.693
7.5,9.865,2021-03-30T23:00:00Z,3.388
8,9.449,2021-03-30T23:00:00Z,2.884
8.5,9.229,2021-03-30T23:00:00Z,1.595
0,14.802,2021-03-31T01:00:00Z,10.795
0.5,14.769,2021-03-31T01:00:00Z,10.78
1,14.791,2021-03-31T01:00:00Z,10.794
1.5,14.796,2021-03-31T01:00:00Z,10.796
2,14.792,2021-03-31T01:00:00Z,10.794
2.5,14.806,2021-03-31T01:00:00Z,10.79
3,14.772,2021-03-31T01:00:00Z,10.856
3.5,14.761,2021-03-31T01:00:00Z,10.859
4,14.784,2021-03-31T01:00:00Z,10.789
4.5,14.793,2021-03-31T01:00:00Z,10.792
5,13.024,2021-03-31T01:00:00Z,7.809
5.5,12.333,2021-03-31T01:00:00Z,7.078
6,11.727,2021-03-31T01:00:00Z,5.834
6.5,11.365,2021-03-31T01:00:00Z,5.346
7,10.898,2021-03-31T01:00:00Z,4.712
7.5,10.747,2021-03-31T01:00:00Z,4.273
8,9.958,2021-03-31T01:00:00Z,3.392
8.5,9.29,2021-03-31T01:00:00Z,2.423
0,14.639,2021-03-31T03:00:00Z,10.639
0.5,14.697,2021-03-31T03:00:00Z,10.639
1,14.747,2021-03-31T03:00:00Z,10.637
1.5,14.712,2021-03-31T03:00:00Z,10.63
2,14.73,2021-03-31T03:00:00Z,10.633
2.5,14.703,2021-03-31T03:00:00Z,10.573
3,14.749,2021-03-31T03:00:00Z,10.629
3.5,14.744,2021-03-31T03:00:00Z,10.636
4,14.693,2021-03-31T03:00:00Z,10.639
4.5,14.679,2021-03-31T03:00:00Z,10.639
5,14.629,2021-03-31T03:00:00Z,10.559
5.5,12.45,2021-03-31T03:00:00Z,6.789
6,11.983,2021-03-31T03:00:00Z,6.243
6.5,11.664,2021-03-31T03:00:00Z,5.755
7,11.02,2021-03-31T03:00:00Z,4.69
7.5,10.61,2021-03-31T03:00:00Z,3.993
8,10.032,2021-03-31T03:00:00Z,3.471
8.5,9.48,2021-03-31T03:00:00Z,2.568
0,14.511,2021-03-31T05:00:00Z,10.607
0.5,14.625,2021-03-31T05:00:00Z,10.552
1,14.575,2021-03-31T05:00:00Z,10.551
1.5,14.584,2021-03-31T05:00:00Z,10.548
2,14.624,2021-03-31T05:00:00Z,10.539
2.5,14.531,2021-03-31T05:00:00Z,10.474
3,14.549,2021-03-31T05:00:00Z,10.4
3.5,14.504,2021-03-31T05:00:00Z,10.46
4,14.442,2021-03-31T05:00:00Z,10.396
4.5,14.474,2021-03-31T05:00:00Z,10.315
5,14.44,2021-03-31T05:00:00Z,10.374
5.5,14.099,2021-03-31T05:00:00Z,9.352
6,12.147,2021-03-31T05:00:00Z,6.482
6.5,11.396,2021-03-31T05:00:00Z,5.357
7,11.228,2021-03-31T05:00:00Z,4.981
7.5,10.903,2021-03-31T05:00:00Z,4.519
8,9.983,2021-03-31T05:00:00Z,3.184
8.5,9.28,2021-03-31T05:00:00Z,0.988
0,14.321,2021-03-31T07:00:00Z,10.155
0.5,14.311,2021-03-31T07:00:00Z,10.183
1,14.326,2021-03-31T07:00:00Z,10.229
1.5,14.308,2021-03-31T07:00:00Z,10.151
2,14.253,2021-03-31T07:00:00Z,10.143
2.5,14.268,2021-03-31T07:00:00Z,10.219
3,14.286,2021-03-31T07:00:00Z,10.217
3.5,14.293,2021-03-31T07:00:00Z,10.22
4,14.293,2021-03-31T07:00:00Z,10.218
4.5,14.274,2021-03-31T07:00:00Z,10.15
5,14.303,2021-03-31T07:00:00Z,10.205
5.5,14.309,2021-03-31T07:00:00Z,10.151
6,13.285,2021-03-31T07:00:00Z,7.78
6.5,11.848,2021-03-31T07:00:00Z,5.685
7,11.262,2021-03-31T07:00:00Z,4.754
7.5,10.627,2021-03-31T07:00:00Z,3.967
8,9.668,2021-03-31T07:00:00Z,2.862
8.5,9.394,2021-03-31T07:00:00Z,2.267
0,14.235,2021-03-31T09:00:00Z,NA
0.5,14.217,2021-03-31T09:00:00Z,NA
1,14.21,2021-03-31T09:00:00Z,NA
1.5,14.23,2021-03-31T09:00:00Z,NA
2,14.181,2021-03-31T09:00:00Z,NA
2.5,14.139,2021-03-31T09:00:00Z,NA
3,14.168,2021-03-31T09:00:00Z,NA
3.5,14.162,2021-03-31T09:00:00Z,NA
4,14.148,2021-03-31T09:00:00Z,NA
4.5,14.145,2021-03-31T09:00:00Z,NA
5,14.1515,2021-03-31T09:00:00Z,NA
5.5,14.16,2021-03-31T09:00:00Z,NA
6,13.6495,2021-03-31T09:00:00Z,NA
6.5,11.79,2021-03-31T09:00:00Z,NA
7,10.7815,2021-03-31T09:00:00Z,NA
7.5,10.2945,2021-03-31T09:00:00Z,NA
8,9.6,2021-03-31T09:00:00Z,NA
8.5,9.3525,2021-03-31T09:00:00Z,NA
0,14.099,2021-03-31T11:00:00Z,10.242
0.5,14.132,2021-03-31T11:00:00Z,10.091
1,14.139,2021-03-31T11:00:00Z,10.308
1.5,14.168,2021-03-31T11:00:00Z,10.152
2,14.152,2021-03-31T11:00:00Z,10.207
2.5,14.105,2021-03-31T11:00:00Z,10.281
3,14.071,2021-03-31T11:00:00Z,10.244
3.5,14.111,2021-03-31T11:00:00Z,10.138
4,14.003,2021-03-31T11:00:00Z,10.164
4.5,14.016,2021-03-31T11:00:00Z,10.153
5,14,2021-03-31T11:00:00Z,10.16
5.5,14.011,2021-03-31T11:00:00Z,10.234
6,14.014,2021-03-31T11:00:00Z,10.117
6.5,11.732,2021-03-31T11:00:00Z,4.88
7,10.301,2021-03-31T11:00:00Z,3.613
7.5,9.962,2021-03-31T11:00:00Z,3.233
8,9.532,2021-03-31T11:00:00Z,2.779
8.5,9.311,2021-03-31T11:00:00Z,2.305
0,14.691,2021-03-31T19:00:00Z,10.797
0.5,14.705,2021-03-31T19:00:00Z,10.789
1,14.748,2021-03-31T19:00:00Z,10.841
1.5,14.705,2021-03-31T19:00:00Z,10.788
2,14.694,2021-03-31T19:00:00Z,10.843
2.5,14.691,2021-03-31T19:00:00Z,10.779
3,14.624,2021-03-31T19:00:00Z,10.704
3.5,14.522,2021-03-31T19:00:00Z,10.712
4,14.261,2021-03-31T19:00:00Z,10.426
4.5,13.985,2021-03-31T19:00:00Z,9.647
5,12.907,2021-03-31T19:00:00Z,7.233
5.5,12.52,2021-03-31T19:00:00Z,6.647
6,12.247,2021-03-31T19:00:00Z,5.361
6.5,11.735,2021-03-31T19:00:00Z,5.147
7,11.347,2021-03-31T19:00:00Z,4.834
7.5,10.838,2021-03-31T19:00:00Z,3.953
8,9.986,2021-03-31T19:00:00Z,3.058
8.5,9.528,2021-03-31T19:00:00Z,1.937
0,14.505,2021-03-31T21:00:00Z,10.677
0.5,14.525,2021-03-31T21:00:00Z,10.673
1,14.507,2021-03-31T21:00:00Z,10.673
1.5,14.515,2021-03-31T21:00:00Z,10.68
2,14.506,2021-03-31T21:00:00Z,10.673
2.5,14.472,2021-03-31T21:00:00Z,10.663
3,14.353,2021-03-31T21:00:00Z,10.672
3.5,14.194,2021-03-31T21:00:00Z,10.586
4,14.097,2021-03-31T21:00:00Z,10.08
4.5,13.932,2021-03-31T21:00:00Z,9.874
5,13.605,2021-03-31T21:00:00Z,9.074
5.5,13.175,2021-03-31T21:00:00Z,7.541
6,12.16,2021-03-31T21:00:00Z,5.271
6.5,11.829,2021-03-31T21:00:00Z,5.211
7,11.556,2021-03-31T21:00:00Z,5.072
7.5,10.941,2021-03-31T21:00:00Z,3.718
8,9.981,2021-03-31T21:00:00Z,2.7
8.5,9.47,2021-03-31T21:00:00Z,0.781
0,14.375,2021-03-31T23:00:00Z,10.501
0.5,14.375,2021-03-31T23:00:00Z,10.505
1,14.375,2021-03-31T23:00:00Z,10.551
1.5,14.375,2021-03-31T23:00:00Z,10.54
2,14.312,2021-03-31T23:00:00Z,10.549
2.5,14.375,2021-03-31T23:00:00Z,10.502
3,14.188,2021-03-31T23:00:00Z,10.462
3.5,14.125,2021-03-31T23:00:00Z,10.292
4,14.062,2021-03-31T23:00:00Z,10.19
4.5,14,2021-03-31T23:00:00Z,9.852
5,13.938,2021-03-31T23:00:00Z,9.643
5.5,13.812,2021-03-31T23:00:00Z,8.945
6,12.625,2021-03-31T23:00:00Z,6.147
6.5,11.938,2021-03-31T23:00:00Z,5.194
7,11.312,2021-03-31T23:00:00Z,4.069
7.5,10.312,2021-03-31T23:00:00Z,3.057
8,9.75,2021-03-31T23:00:00Z,2.435
8.5,9.438,2021-03-31T23:00:00Z,1.412
0,14.25,2021-04-01T01:00:00Z,10.511
0.5,14.25,2021-04-01T01:00:00Z,10.506
1,14.188,2021-04-01T01:00:00Z,10.465
1.5,14.188,2021-04-01T01:00:00Z,10.485
2,14.25,2021-04-01T01:00:00Z,10.438
2.5,14.188,2021-04-01T01:00:00Z,10.468
3,14.188,2021-04-01T01:00:00Z,10.378
3.5,14.188,2021-04-01T01:00:00Z,10.377
4,14.125,2021-04-01T01:00:00Z,10.189
4.5,14.062,2021-04-01T01:00:00Z,10.1
5,14.062,2021-04-01T01:00:00Z,10.104
5.5,13.812,2021-04-01T01:00:00Z,8.462
6,12.312,2021-04-01T01:00:00Z,5.688
6.5,11.688,2021-04-01T01:00:00Z,5.067
7,11,2021-04-01T01:00:00Z,3.439
7.5,10.188,2021-04-01T01:00:00Z,2.877
8,9.875,2021-04-01T01:00:00Z,1.782
8.5,9.625,2021-04-01T01:00:00Z,2.073
0,14.188,2021-04-01T03:00:00Z,10.334
0.5,14.125,2021-04-01T03:00:00Z,10.348
1,14.125,2021-04-01T03:00:00Z,10.336
1.5,14.188,2021-04-01T03:00:00Z,10.349
2,14.125,2021-04-01T03:00:00Z,10.336
2.5,14.125,2021-04-01T03:00:00Z,10.354
3,14.125,2021-04-01T03:00:00Z,10.325
3.5,14.062,2021-04-01T03:00:00Z,10.321
4,14.062,2021-04-01T03:00:00Z,10.262
4.5,14.062,2021-04-01T03:00:00Z,10.038
5,14,2021-04-01T03:00:00Z,9.955
5.5,13.125,2021-04-01T03:00:00Z,6.49
6,12.188,2021-04-01T03:00:00Z,5.298
6.5,11.625,2021-04-01T03:00:00Z,4.87
7,10.938,2021-04-01T03:00:00Z,3.486
7.5,10.375,2021-04-01T03:00:00Z,3.046
8,9.875,2021-04-01T03:00:00Z,2.507
8.5,9.688,2021-04-01T03:00:00Z,0.527
0,14.062,2021-04-01T05:00:00Z,10.219
0.5,14,2021-04-01T05:00:00Z,10.273
1,14,2021-04-01T05:00:00Z,10.207
1.5,14,2021-04-01T05:00:00Z,10.26
2,14.062,2021-04-01T05:00:00Z,10.24
2.5,14,2021-04-01T05:00:00Z,10.304
3,14.062,2021-04-01T05:00:00Z,10.296
3.5,14,2021-04-01T05:00:00Z,10.276
4,14,2021-04-01T05:00:00Z,10.225
4.5,14.062,2021-04-01T05:00:00Z,10.247
5,13.938,2021-04-01T05:00:00Z,10.247
5.5,12.688,2021-04-01T05:00:00Z,6.486
6,12.125,2021-04-01T05:00:00Z,5.74
6.5,11.375,2021-04-01T05:00:00Z,4.521
7,10.875,2021-04-01T05:00:00Z,3.707
7.5,10.5,2021-04-01T05:00:00Z,3.2
8,10.062,2021-04-01T05:00:00Z,2.74
8.5,9.625,2021-04-01T05:00:00Z,0.428
0,13.938,2021-04-01T07:00:00Z,10.159
0.5,13.875,2021-04-01T07:00:00Z,10.163
1,13.938,2021-04-01T07:00:00Z,10.173
1.5,13.875,2021-04-01T07:00:00Z,10.167
2,13.875,2021-04-01T07:00:00Z,10.165
2.5,13.875,2021-04-01T07:00:00Z,10.241
3,13.875,2021-04-01T07:00:00Z,10.248
3.5,13.938,2021-04-01T07:00:00Z,10.183
4,13.875,2021-04-01T07:00:00Z,10.185
4.5,13.875,2021-04-01T07:00:00Z,10.164
5,13.812,2021-04-01T07:00:00Z,10.123
5.5,13.062,2021-04-01T07:00:00Z,7.126
6,12.125,2021-04-01T07:00:00Z,5.618
6.5,11.688,2021-04-01T07:00:00Z,4.804
7,11.188,2021-04-01T07:00:00Z,4.235
7.5,10.812,2021-04-01T07:00:00Z,3.553
8,10.312,2021-04-01T07:00:00Z,2.992
8.5,9.688,2021-04-01T07:00:00Z,1.968
0,13.875,2021-04-01T09:00:00Z,NA
0.5,13.875,2021-04-01T09:00:00Z,NA
1,13.875,2021-04-01T09:00:00Z,NA
1.5,13.812,2021-04-01T09:00:00Z,NA
2,13.812,2021-04-01T09:00:00Z,NA
2.5,13.812,2021-04-01T09:00:00Z,NA
3,13.812,2021-04-01T09:00:00Z,NA
3.5,13.812,2021-04-01T09:00:00Z,NA
4,13.8435,2021-04-01T09:00:00Z,NA
4.5,13.75,2021-04-01T09:00:00Z,NA
5,13.5935,2021-04-01T09:00:00Z,NA
5.5,13,2021-04-01T09:00:00Z,NA
6,12.0315,2021-04-01T09:00:00Z,NA
6.5,11.719,2021-04-01T09:00:00Z,NA
7,11.313,2021-04-01T09:00:00Z,NA
7.5,10.937,2021-04-01T09:00:00Z,NA
8,10.375,2021-04-01T09:00:00Z,NA
8.5,9.6565,2021-04-01T09:00:00Z,NA
0,15.125,2021-04-02T19:00:00Z,11.119
0.5,15.125,2021-04-02T19:00:00Z,11.083
1,15.125,2021-04-02T19:00:00Z,11.113
1.5,15.125,2021-04-02T19:00:00Z,11.002
2,15.062,2021-04-02T19:00:00Z,11.067
2.5,14.812,2021-04-02T19:00:00Z,11.139
3,14.438,2021-04-02T19:00:00Z,11.26
3.5,14.188,2021-04-02T19:00:00Z,10.853
4,13.812,2021-04-02T19:00:00Z,9.91
4.5,13.625,2021-04-02T19:00:00Z,9.061
5,13.375,2021-04-02T19:00:00Z,7.83
5.5,12.938,2021-04-02T19:00:00Z,6.51
6,11.938,2021-04-02T19:00:00Z,4.72
6.5,11.75,2021-04-02T19:00:00Z,4.325
7,11.438,2021-04-02T19:00:00Z,4.045
7.5,11.062,2021-04-02T19:00:00Z,3.39
8,10.438,2021-04-02T19:00:00Z,2.874
8.5,9.625,2021-04-02T19:00:00Z,0.312
0,15,2021-04-02T21:00:00Z,10.945
0.5,15.062,2021-04-02T21:00:00Z,10.883
1,15.062,2021-04-02T21:00:00Z,10.981
1.5,15.062,2021-04-02T21:00:00Z,10.885
2,15.062,2021-04-02T21:00:00Z,10.956
2.5,15,2021-04-02T21:00:00Z,10.945
3,14.188,2021-04-02T21:00:00Z,10.914
3.5,13.938,2021-04-02T21:00:00Z,10.381
4,13.875,2021-04-02T21:00:00Z,9.967
4.5,13.688,2021-04-02T21:00:00Z,8.968
5,13.25,2021-04-02T21:00:00Z,7.498
5.5,13,2021-04-02T21:00:00Z,6.542
6,12.188,2021-04-02T21:00:00Z,4.742
6.5,11.625,2021-04-02T21:00:00Z,4.485
7,10.75,2021-04-02T21:00:00Z,3.059
7.5,10.375,2021-04-02T21:00:00Z,2.873
8,9.812,2021-04-02T21:00:00Z,0.46
8.5,9.625,2021-04-02T21:00:00Z,0
0,14.938,2021-04-02T23:00:00Z,10.956
0.5,14.938,2021-04-02T23:00:00Z,10.879
1,15,2021-04-02T23:00:00Z,10.876
1.5,15,2021-04-02T23:00:00Z,10.879
2,14.938,2021-04-02T23:00:00Z,10.88
2.5,14.938,2021-04-02T23:00:00Z,10.883
3,14.375,2021-04-02T23:00:00Z,10.822
3.5,13.938,2021-04-02T23:00:00Z,10.307
4,13.688,2021-04-02T23:00:00Z,8.786
4.5,13.375,2021-04-02T23:00:00Z,8.002
5,13.062,2021-04-02T23:00:00Z,7.149
5.5,12.562,2021-04-02T23:00:00Z,5.503
6,12.062,2021-04-02T23:00:00Z,4.836
6.5,11.188,2021-04-02T23:00:00Z,3.563
7,10.5,2021-04-02T23:00:00Z,2.741
7.5,10.188,2021-04-02T23:00:00Z,2.5
8,10,2021-04-02T23:00:00Z,0.743
8.5,9.75,2021-04-02T23:00:00Z,0.037
0,15.062,2021-04-03T01:00:00Z,11.173
0.5,15.062,2021-04-03T01:00:00Z,11.049
1,15.062,2021-04-03T01:00:00Z,10.974
1.5,14.938,2021-04-03T01:00:00Z,10.888
2,14.875,2021-04-03T01:00:00Z,10.824
2.5,14.125,2021-04-03T01:00:00Z,10.55
3,13.812,2021-04-03T01:00:00Z,9.883
3.5,13.688,2021-04-03T01:00:00Z,9.278
4,13.5,2021-04-03T01:00:00Z,8.617
4.5,13.312,2021-04-03T01:00:00Z,7.95
5,13.125,2021-04-03T01:00:00Z,7.289
5.5,12.875,2021-04-03T01:00:00Z,6.594
6,12.125,2021-04-03T01:00:00Z,4.612
6.5,11.438,2021-04-03T01:00:00Z,4.185
7,10.875,2021-04-03T01:00:00Z,3.375
7.5,10.5,2021-04-03T01:00:00Z,3.013
8,9.938,2021-04-03T01:00:00Z,0.886
8.5,9.688,2021-04-03T01:00:00Z,0.216
0,14.812,2021-04-03T03:00:00Z,10.841
0.5,14.812,2021-04-03T03:00:00Z,10.836
1,14.812,2021-04-03T03:00:00Z,10.832
1.5,14.812,2021-04-03T03:00:00Z,10.883
2,14.25,2021-04-03T03:00:00Z,10.377
2.5,13.938,2021-04-03T03:00:00Z,10.09
3,13.812,2021-04-03T03:00:00Z,9.91
3.5,13.688,2021-04-03T03:00:00Z,9.5
4,13.562,2021-04-03T03:00:00Z,9.019
4.5,13.375,2021-04-03T03:00:00Z,8.166
5,13.125,2021-04-03T03:00:00Z,7.127
5.5,12.875,2021-04-03T03:00:00Z,6.375
6,12.312,2021-04-03T03:00:00Z,4.738
6.5,12,2021-04-03T03:00:00Z,3.966
7,11.5,2021-04-03T03:00:00Z,4.274
7.5,10.625,2021-04-03T03:00:00Z,3.181
8,10.125,2021-04-03T03:00:00Z,2.245
8.5,9.688,2021-04-03T03:00:00Z,0
0,14.625,2021-04-03T05:00:00Z,10.762
0.5,14.625,2021-04-03T05:00:00Z,10.763
1,14.625,2021-04-03T05:00:00Z,10.772
1.5,14.625,2021-04-03T05:00:00Z,10.762
2,14,2021-04-03T05:00:00Z,10.166
2.5,13.875,2021-04-03T05:00:00Z,9.918
3,13.812,2021-04-03T05:00:00Z,9.583
3.5,13.625,2021-04-03T05:00:00Z,9.556
4,13.5,2021-04-03T05:00:00Z,9.523
4.5,13.312,2021-04-03T05:00:00Z,9.69
5,13.188,2021-04-03T05:00:00Z,8.748
5.5,12.938,2021-04-03T05:00:00Z,7.467
6,12.812,2021-04-03T05:00:00Z,6.352
6.5,12.375,2021-04-03T05:00:00Z,4.95
7,11.5,2021-04-03T05:00:00Z,3.944
7.5,10.562,2021-04-03T05:00:00Z,3.021
8,10.062,2021-04-03T05:00:00Z,1.531
8.5,9.75,2021-04-03T05:00:00Z,0
0,14.438,2021-04-03T07:00:00Z,10.664
0.5,14.438,2021-04-03T07:00:00Z,10.688
1,14.438,2021-04-03T07:00:00Z,10.688
1.5,14.438,2021-04-03T07:00:00Z,10.698
2,14.375,2021-04-03T07:00:00Z,10.726
2.5,13.938,2021-04-03T07:00:00Z,9.976
3,13.812,2021-04-03T07:00:00Z,9.683
3.5,13.688,2021-04-03T07:00:00Z,9.49
4,13.562,2021-04-03T07:00:00Z,9.759
4.5,13.5,2021-04-03T07:00:00Z,9.807
5,13.312,2021-04-03T07:00:00Z,9.944
5.5,13.125,2021-04-03T07:00:00Z,8.212
6,12.875,2021-04-03T07:00:00Z,6.463
6.5,12.188,2021-04-03T07:00:00Z,4.054
7,11.25,2021-04-03T07:00:00Z,3.567
7.5,10.625,2021-04-03T07:00:00Z,2.781
8,10,2021-04-03T07:00:00Z,0.294
8.5,9.625,2021-04-03T07:00:00Z,0
0,14.375,2021-04-03T09:00:00Z,10.777
0.5,14.375,2021-04-03T09:00:00Z,10.761
1,14.375,2021-04-03T09:00:00Z,10.769
1.5,14.375,2021-04-03T09:00:00Z,10.806
2,14.312,2021-04-03T09:00:00Z,10.752
2.5,14,2021-04-03T09:00:00Z,10.218
3,13.812,2021-04-03T09:00:00Z,9.7
3.5,13.625,2021-04-03T09:00:00Z,9.387
4,13.562,2021-04-03T09:00:00Z,9.642
4.5,13.5,2021-04-03T09:00:00Z,9.78
5,13.312,2021-04-03T09:00:00Z,9.88
5.5,13.188,2021-04-03T09:00:00Z,9.699
6,12.938,2021-04-03T09:00:00Z,6.306
6.5,12,2021-04-03T09:00:00Z,3.887
7,10.562,2021-04-03T09:00:00Z,2.919
7.5,10.125,2021-04-03T09:00:00Z,2.148
8,9.875,2021-04-03T09:00:00Z,0.285
8.5,9.688,2021-04-03T09:00:00Z,0
0,14.5,2021-04-03T11:00:00Z,10.899
0.5,14.5,2021-04-03T11:00:00Z,10.873
1,14.438,2021-04-03T11:00:00Z,10.932
1.5,14.25,2021-04-03T11:00:00Z,10.907
2,14.062,2021-04-03T11:00:00Z,10.609
2.5,13.812,2021-04-03T11:00:00Z,10.274
3,13.688,2021-04-03T11:00:00Z,10.061
3.5,13.625,2021-04-03T11:00:00Z,9.816
4,13.5,2021-04-03T11:00:00Z,9.696
4.5,13.438,2021-04-03T11:00:00Z,9.927
5,13.312,2021-04-03T11:00:00Z,10.401
5.5,13,2021-04-03T11:00:00Z,7.247
6,12.5,2021-04-03T11:00:00Z,4.951
6.5,11.062,2021-04-03T11:00:00Z,3.568
7,10.438,2021-04-03T11:00:00Z,2.96
7.5,10.062,2021-04-03T11:00:00Z,0.722
8,9.812,2021-04-03T11:00:00Z,0.298
8.5,9.5,2021-04-03T11:00:00Z,0
0,14.562,2021-04-03T19:00:00Z,11.777
0.5,14.562,2021-04-03T19:00:00Z,11.76
1,14.188,2021-04-03T19:00:00Z,11.607
1.5,14,2021-04-03T19:00:00Z,11.594
2,13.875,2021-04-03T19:00:00Z,11.042
2.5,13.812,2021-04-03T19:00:00Z,10.972
3,13.812,2021-04-03T19:00:00Z,10.814
3.5,13.75,2021-04-03T19:00:00Z,10.626
4,13.688,2021-04-03T19:00:00Z,10.404
4.5,13.562,2021-04-03T19:00:00Z,10.235
5,13.438,2021-04-03T19:00:00Z,10.401
5.5,13.188,2021-04-03T19:00:00Z,8.867
6,12.5,2021-04-03T19:00:00Z,5.203
6.5,12.062,2021-04-03T19:00:00Z,4.176
7,11.5,2021-04-03T19:00:00Z,3.593
7.5,10.812,2021-04-03T19:00:00Z,3.021
8,9.875,2021-04-03T19:00:00Z,0.171
8.5,9.688,2021-04-03T19:00:00Z,0
0,14.688,2021-04-03T21:00:00Z,11.39
0.5,14.75,2021-04-03T21:00:00Z,11.401
1,14.688,2021-04-03T21:00:00Z,11.4
1.5,14.562,2021-04-03T21:00:00Z,11.59
2,14.312,2021-04-03T21:00:00Z,11.507
2.5,14.125,2021-04-03T21:00:00Z,11.499
3,13.938,2021-04-03T21:00:00Z,11.281
3.5,13.875,2021-04-03T21:00:00Z,11.004
4,13.875,2021-04-03T21:00:00Z,10.92
4.5,13.812,2021-04-03T21:00:00Z,10.562
5,13.812,2021-04-03T21:00:00Z,10.286
5.5,13.625,2021-04-03T21:00:00Z,8.861
6,12.875,2021-04-03T21:00:00Z,5.52
6.5,12.188,2021-04-03T21:00:00Z,4.445
7,11.5,2021-04-03T21:00:00Z,3.457
7.5,11.125,2021-04-03T21:00:00Z,3.345
8,10.125,2021-04-03T21:00:00Z,0.265
8.5,9.812,2021-04-03T21:00:00Z,0.042
0,14.75,2021-04-03T23:00:00Z,11.4
0.5,14.75,2021-04-03T23:00:00Z,11.401
1,14.688,2021-04-03T23:00:00Z,11.404
1.5,14.688,2021-04-03T23:00:00Z,11.382
2,14.625,2021-04-03T23:00:00Z,11.447
2.5,14.625,2021-04-03T23:00:00Z,11.454
3,14.375,2021-04-03T23:00:00Z,11.232
3.5,14.188,2021-04-03T23:00:00Z,10.877
4,14.062,2021-04-03T23:00:00Z,10.722
4.5,13.938,2021-04-03T23:00:00Z,10.57
5,13.938,2021-04-03T23:00:00Z,10.211
5.5,13.75,2021-04-03T23:00:00Z,9.472
